participantID,spr/char,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition_explanation,volition,wcg_diff_explanation,wcg_diff_ease,wcg_diff_bored,wcg_diff_tired,wcg_diff_topics,wcg_diff_emotion,wcg_diff_thoughts,open_box,content_attention,content_attention_text,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,DASS21_5_stage_end,DASS21_5_stage_start,RRS_6_stage_end,RRS_6_stage_start,free_association_post_stage_end,free_association_post_stage_start,free_association_pre_stage_end,free_association_pre_stage_start,id_submit_stage_end,id_submit_stage_start,keywords_stage_end,keywords_stage_start,math_stage_end,math_stage_start,postquestionnaire_1_stage_end,postquestionnaire_1_stage_start,postquestionnaire_2_stage_end,postquestionnaire_2_stage_start,postquestionnaire_3_stage_end,postquestionnaire_3_stage_start,postquestionnaire_4_stage_end,postquestionnaire_4_stage_start,postquestionnaire_7_stage_end,postquestionnaire_7_stage_start,questionnaire_comprehension_stage_end,questionnaire_comprehension_stage_start,questionnaire_transportation_stage_end,questionnaire_transportation_stage_start,reading_stage_end,reading_stage_start,spr_time,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),5D_Q1,5D_Q2,5D_Q8,5D_Q9,5D_Q11,5D_Q13,5D_Q16,5D_Q17,5D_Q18,5D_Q19,5D_Q23,5D_Q25,5D_Q3,5D_Q4,5D_Q5,5D_Q6,5D_Q10,5D_Q12,5D_Q14,5D_Q15,5D_Q20,5D_Q22,5D_Q24,5D_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,mean_sr_pre,mean_rt_pre,mean_sr_pre_30s,mean_rt_pre_30s,mean_sr_post,mean_rt_post,mean_sr_post_30s,mean_rt_post_30s
1079,0.8060121980514976,GBR,15:27,25-29,F,Right,Y,,Y,,White,N,4,9,N,7,n/a just typed whatever came to mind,meaning,meaning,The affect reading can have on your mind,The words I thought of were more in line with the text to begin with after reading the text,4,The text was still in mind when I first starting playing the game so the words I thought about reflected the ideas/themes of the text ,unintentional,"As previously stated, the words chosen were more in line with the text and more negative than before",1.0,1.0,1.0,6.0,5.0,1.0,,N,,7,1,5,7,4,7,5,5,1,1,1,4,4,48,52,40,0.5714285714285714,0.5714285714285714,0.5714285714285714,1641483200908.0,1641483132883.0,1641483238963.0,1641483200913.0,1641482588985.0,1641482293353.0,1641481917632.0,1641481620430.0,1641481541230.0,1641481527107.0,1641482667654.0,1641482596684.0,1641481597379.0,1641481560375.0,1641482991776.0,1641482857552.0,1641483026965.0,1641482991782.0,1641483071269.0,1641483026969.0,1641483131068.0,1641483071275.0,1641483247433.0,1641483238969.0,1641482857544.0,1641482712939.0,1641482712936.0,1641482667659.0,1641482269569.0,1641481933884.0,335685.0,23784,8883.0,2542.427966101695,0.13156666666666667,4.0,0.0,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,2.4437804352887076,2559.08547008547,2.5632341732341732,1556.2222222222222,3.1283002104003654,2558.4615384615386,4.0856493506493505,2347.1
1080,0.49214645335332363,IRL,15:45,30-34,F,Right,Y,,Y,,White,N,4,4,N,5,used the last show i watched for inspiration for first one second one used what i had just read,equal,equal,Links to what you read/remember? ,after word text i was still confused by what i had read/trying to figure out the story ,7,I was confused by the story felt like I needed to know more and what else was going to happen ,intentional,Just more focused on the story in second game and trying to remember the themes for words,7.0,5.0,7.0,7.0,5.0,1.0,,Y,replied to two text messages ,7,4,7,6,1,7,5,7,3,1,1,5,6,59,60,48,0.7023809523809523,0.6593406593406593,0.6857142857142857,1641484444080.0,1641484300429.0,1641484540509.0,1641484444091.0,1641483422173.0,1641483125670.0,1641482033349.0,1641481738261.0,1641481543320.0,1641481534244.0,1641483548447.0,1641483428537.0,1641481698221.0,1641481616324.0,1641484134497.0,1641483932596.0,1641484175776.0,1641484134516.0,1641484238181.0,1641484175791.0,1641484298457.0,1641484238196.0,1641484571788.0,1641484540523.0,1641483932563.0,1641483630745.0,1641483630732.0,1641483548461.0,1641483103735.0,1641482054154.0,1049581.0,21935,45431.0,7143.476190476191,0.0,0.0,0.0,0.0,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,2.1751846444154137,7317.609756097561,1.7523809523809522,4217.857142857143,5.07879178085965,7089.619047619048,5.334986225895317,2670.0
1081,0.7501622505377911,GBR,15:28,18-19,F,Right,Y,,Y,,White,N,1,2,N,6,,meaning,meaning,cognitive functions before and after a complex task,it was harder to associate words after the reading,5,i experienced myself thinking about the story of the text and the possible ending whilst trying to associate words,both,it was harder to come up with words after reading the text,6.0,5.0,2.0,3.0,4.0,4.0,,N,,6,1,6,6,3,7,2,5,1,1,2,4,6,47,50,37,0.5595238095238095,0.5494505494505495,0.5285714285714286,1641483200307.0,1641483137398.0,1641483231307.0,1641483200313.0,1641482605565.0,1641482309022.0,1641481748008.0,1641481452156.0,1641481376292.0,1641481371303.0,1641482707200.0,1641482615991.0,1641481431147.0,1641481392148.0,1641483029415.0,1641482915220.0,1641483053356.0,1641483029424.0,1641483095305.0,1641483053363.0,1641483133021.0,1641483095316.0,1641483245417.0,1641483231314.0,1641482915209.0,1641482755261.0,1641482755256.0,1641482707206.0,1641482288221.0,1641481790150.0,498071.0,20801,36201.0,4379.8978102189785,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,2.209539185452229,4412.10294117647,1.7277777777777779,4011.8571428571427,2.274995459086368,4354.779411764706,2.6223017723017725,3253.6666666666665
1082,0.7368427736592825,GBR,15:32,55-59,F,Right,Y,,Y,,White,N,2,8,N,7,None I just wrote the words that sprang to mind,meaning,meaning,If negative stories affect the words ,More negative to start with as the story made me focus on death and mystery,7,"The feeling of mistrust, the loss of a life, wondering if Claire's husband was responsible.",intentional,"I felt more negative, thousgts of death and feeling uneasy",1.0,1.0,1.0,7.0,7.0,1.0,,N,,7,1,7,7,4,7,4,7,1,1,1,7,7,57,61,43,0.6785714285714286,0.6703296703296703,0.6142857142857143,1641483510604.0,1641483435563.0,1641483557804.0,1641483510614.0,1641482842555.0,1641482547635.0,1641482122235.0,1641481828124.0,1641481678986.0,1641481651645.0,1641482931767.0,1641482846506.0,1641481800194.0,1641481707524.0,1641483296600.0,1641483153755.0,1641483332202.0,1641483296608.0,1641483376772.0,1641483332208.0,1641483432876.0,1641483376784.0,1641483577722.0,1641483557812.0,1641483153743.0,1641482977150.0,1641482977145.0,1641482931773.0,1641482530022.0,1641482140855.0,389167.0,17613,16070.0,4196.195804195804,0.46463333333333334,8.0,0.0,0.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,2.5915190683972655,4000.2,2.9672727272727273,5912.6,2.905931382050785,4412.367647058823,4.737445887445888,4259.142857142857
1083,0.7768071257946486,GBR,15:26,30-34,F,Right,Y,,Y,,White,N,4,7,N,5,Creating a story in my mind,meaning,meaning,na,I was less concerned with connecting to the original word,5,"I don't think they did, I was thinking more about the first round of word chain than the story",dontknow,No specific changes felt other than having more of an idea how long the task would take to complete.,4.0,4.0,4.0,2.0,2.0,2.0,,N,,5,1,3,5,3,6,6,5,2,2,3,2,2,42,45,38,0.5,0.4945054945054945,0.5428571428571428,1641483029450.0,1641482977543.0,1641483092090.0,1641483029458.0,1641482435386.0,1641482140214.0,1641481702087.0,1641481404180.0,1641481326512.0,1641481317039.0,1641482612296.0,1641482583144.0,1641481382141.0,1641481350538.0,1641482884028.0,1641482804027.0,1641482911091.0,1641482884046.0,1641482933503.0,1641482911107.0,1641482975106.0,1641482933517.0,1641483097552.0,1641483092107.0,1641482803990.0,1641482658217.0,1641482658206.0,1641482612306.0,1641482117885.0,1641481716411.0,401474.0,22329,56375.0,4110.246575342466,0.05698333333333334,4.0,0.0,0.018583333333333334,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,2.7057428021713736,3555.060975609756,2.714242424242424,1704.8125,2.7067635377236825,4667.032258064516,2.248724637681159,1768.375
1085,0.667370196151522,ZAF,18:08,25-29,M,Right,Y,,Y,,Black,N,4,8,N,7,I just typed one word that was coming to my mind at that moment.,none,none,It is trying to measure how we are emotionally related to events and how we think.,It was more fun after the text.,7,Some words from the texts came to mind.,unintentional,All is covered above.,6.0,2.0,2.0,5.0,6.0,1.0,This was fun to do.,N,,7,1,7,7,1,7,6,5,1,2,4,5,5,57,58,47,0.6785714285714286,0.6373626373626373,0.6714285714285714,1641485945012.0,1641485786917.0,1641486061524.0,1641485945020.0,1641484560048.0,1641484264829.0,1641482027374.0,1641481735166.0,1641481443606.0,1641481427907.0,1641484708042.0,1641484581978.0,1641481647563.0,1641481548031.0,1641485611419.0,1641485251584.0,1641485645630.0,1641485611426.0,1641485687169.0,1641485645662.0,1641485776450.0,1641485687343.0,1641486092763.0,1641486061532.0,1641485251307.0,1641484843812.0,1641484843756.0,1641484708115.0,1641484216366.0,1641482106897.0,2109469.0,48463,10141.0,4545.833333333333,1.6179833333333333,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,0.5,2.4494030365769492,4762.111111111111,2.31,5930.8,3.7389601259653173,4388.779411764706,4.588287488908607,3950.0
1086,0.7764973998747352,GBR,15:30,35-39,F,Right,Y,,Y,,White,N,6,6,N,6,using category themes,equal,meaning,reading and word generation,more emotive - more visual imagery when coming up with words,7,I was still thinking of the text.  I tried not to focus on it for the word chain but it the imagery from it certainly influenced the words I generated,unintentional,uneasy and emotive.  reflected on relationship with spouse,5.0,4.0,4.0,5.0,6.0,4.0,,N,,7,1,6,7,2,7,6,4,1,5,4,1,5,54,56,48,0.6428571428571429,0.6153846153846154,0.6857142857142857,1641483363288.0,1641483285932.0,1641483403892.0,1641483363298.0,1641482671663.0,1641482378077.0,1641481821498.0,1641481524487.0,1641481434843.0,1641481423854.0,1641482765927.0,1641482688612.0,1641481481524.0,1641481454447.0,1641483143733.0,1641483014843.0,1641483180635.0,1641483143747.0,1641483231347.0,1641483180646.0,1641483283330.0,1641483231359.0,1641483411402.0,1641483403902.0,1641483014823.0,1641482813528.0,1641482813520.0,1641482765939.0,1641482351305.0,1641481844094.0,507211.0,26772,18520.0,5263.201754385965,0.04488333333333334,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,2.8131144393241163,4413.030303030303,1.8161157024793388,2657.181818181818,3.168929252565616,6383.425531914893,4.388939393939394,3887.8333333333335
1087,0.7203393554388322,GBR,15:28,30-34,F,Right,Y,,Y,,White,N,2,6,N,5,"I'm not sure what strategies I may have used? I closed my eyes and tried to think of things to type. And tried to ignore the room around me while doing so, because you weren't asking for a list of objects I could see.",meaning,meaning,Processing of the story when read in the way it was presented.,"I was vaguely aware when submitting words which might have been mentioned in the text, or which I might associate with those featured in the text, but I don't feel like I was particularly influenced by the text when submitting words the second time round.",2,"As I said in response to the previous question, I didn't really think about the text when chaining words. I was occasionally aware of connections to the text from words I was submitting but I don't think they were influenced by it in any significant way.",dontknow,"I definitely felt more tired and had to push harder to stay focused, but I'm not surprised by that. I often struggle to pay attention to things for extended periods.",3.0,4.0,5.0,1.0,3.0,1.0,,N,,5,2,5,6,5,6,3,3,3,1,1,2,2,39,44,35,0.4642857142857143,0.4835164835164835,0.5,1641483382313.0,1641483310794.0,1641483427098.0,1641483382319.0,1641482573237.0,1641482277174.0,1641481931044.0,1641481632321.0,1641481574842.0,1641481562567.0,1641482648122.0,1641482579245.0,1641481613855.0,1641481590442.0,1641483105370.0,1641482879735.0,1641483158804.0,1641483105377.0,1641483221339.0,1641483158810.0,1641483307746.0,1641483221350.0,1641483442542.0,1641483427101.0,1641482879507.0,1641482713921.0,1641482713916.0,1641482648125.0,1641482260369.0,1641481949728.0,310641.0,16805,10019.0,2290.2175572519086,0.0,0.0,0.0,0.0,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,True,17,0.7083333333333334,0.75,0.6666666666666666,1.0,2.9322832936294474,2206.044117647059,3.7676136363636363,1822.5625,2.587659220308677,2348.624,2.4764204545454547,1815.625
1088,0.7726455323795791,GBR,15:33,50-54,F,Right,Y,,Y,,White,N,5,9,N,3,word assocation,meaning,meaning,whether reading the passage in the middle influenced what words you used in the word assocation game,I felt a bit annoyed by the passage at the beginning of the second word game,3,just annoyed by the style of the text and then I deliberately tried to go back to my own word assocations and get away from it,neither,as I already said annoyance after reading the text and then I quickly put my thoughts onto something else,1.0,3.0,1.0,2.0,3.0,4.0,,N,,6,1,4,5,6,2,3,1,4,1,1,2,2,32,38,28,0.38095238095238093,0.4175824175824176,0.4,1641483431704.0,1641483367030.0,1641483469601.0,1641483431711.0,1641482752127.0,1641482457008.0,1641482025411.0,1641481729597.0,1641481597382.0,1641481588118.0,1641482817541.0,1641482758139.0,1641481682646.0,1641481622238.0,1641483233119.0,1641483096762.0,1641483266331.0,1641483233128.0,1641483309063.0,1641483266338.0,1641483363947.0,1641483309072.0,1641483481489.0,1641483469608.0,1641483096750.0,1641482873703.0,1641482873698.0,1641482817548.0,1641482434262.0,1641482079277.0,354985.0,22746,8017.0,3468.306358381503,0.005783333333333333,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.915983810428255,3656.6585365853657,3.1581293706293705,3643.375,2.945921261278404,3349.078651685393,3.812698412698413,3730.0
1089,0.7025056843877187,GBR,15:39,20-24,F,Right,Y,,Y,,White,N,4,4,N,7,think about how words made me feel or what emotions they evoked.,meaning,meaning,cognitive processes and how they change after different tasks.,the words I picked were more heavily related to the text and the emotions I felt whilst reading it as opposed to the first word chain ,7,"the text was the most recent thing in my mind so the initial words in the chain were based off what was just read, as the chain went on the words were less related to the text I had just read.",both,thoughts seemed to be more dark after reading the text and therefore the start of the second word chain reflected that with more emotional words than the first word chain.,3.0,1.0,4.0,5.0,6.0,1.0,,N,,6,1,5,7,2,5,4,4,2,1,3,3,5,46,48,38,0.5476190476190477,0.5274725274725275,0.5428571428571428,1641484133782.0,1641484044886.0,1641484178232.0,1641484133787.0,1641483117513.0,1641482820596.0,1641482109123.0,1641481813879.0,1641481636497.0,1641481627920.0,1641483266467.0,1641483129517.0,1641481756286.0,1641481665790.0,1641483781250.0,1641483531334.0,1641483833567.0,1641483781257.0,1641483911019.0,1641483833572.0,1641484040862.0,1641483911025.0,1641484188183.0,1641484178237.0,1641483531326.0,1641483338282.0,1641483338276.0,1641483266476.0,1641482772814.0,1641482128920.0,643894.0,47782,46696.0,9375.46875,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,2.547041781747664,7317.463414634146,1.7000000000000002,3353.3333333333335,4.771555822879074,13044.08695652174,5.383794466403162,4862.25
1090,0.7956532121204756,GBR,15:46,30-34,F,Right,Y,,Y,,MORE,N,5,4,N,5,Immediately put the word that came to my mind after thinking of the last word,meaning,meaning,How thought processes change after reading something provocative ,It took longer to think of the next word ,6,I think if a word came to my mind that was prominent in the text as well I would think and linger on the text again. I also think in the back ground I was also thinking about what had happened in the story ,both,"I didn't notice any changes, only that I was slightly more tired as I usually read before going to bed",2.0,2.0,5.0,3.0,2.0,2.0,,Y,Lo fi Jazz playing quietly in the background,6,2,6,7,2,7,4,7,2,1,1,3,5,51,53,43,0.6071428571428571,0.5824175824175825,0.6142857142857143,1641484543542.0,1641484431795.0,1641484600410.0,1641484543556.0,1641483360255.0,1641483063295.0,1641482165882.0,1641481875180.0,1641481693487.0,1641481669017.0,1641483648032.0,1641483415191.0,1641481818247.0,1641481723489.0,1641484201591.0,1641483950891.0,1641484247599.0,1641484201598.0,1641484338657.0,1641484247609.0,1641484425918.0,1641484338664.0,1641484647388.0,1641484600420.0,1641483950873.0,1641483722057.0,1641483722049.0,1641483648043.0,1641483003520.0,1641482206722.0,796798.0,59775,25973.0,4511.421052631579,0.44128333333333336,8.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,2.7087345987345985,4545.575757575758,3.9117006802721086,3767.5714285714284,2.867325135182278,4497.242424242424,3.0730429292929293,2307.0833333333335
1091,0.7012580857800337,ZAF,17:40,20-24,F,Right,Y,,Y,,Asian,N,4,5,N,4,Just typed what came to mind.,none,none,Cognition ability in terms of association for individuals mentally.,No difference.,3,"Maybe unconsciously I thought of the text, but I never felt it.",dontknow,I just felt the word chain to be weird. It felt so random to sift that out of mind with no limitation.,5.0,4.0,4.0,4.0,1.0,1.0,"Was long, but I am glad I completed it successfully.",N,,4,1,4,6,3,4,3,1,1,1,1,3,3,32,35,26,0.38095238095238093,0.38461538461538464,0.37142857142857144,1641484088174.0,1641483975895.0,1641484149186.0,1641484088201.0,1641483159738.0,1641482862635.0,1641482315730.0,1641482020628.0,1641481879835.0,1641481856277.0,1641483275661.0,1641483189447.0,1641481970586.0,1641481914720.0,1641483809462.0,1641483629672.0,1641483846129.0,1641483809477.0,1641483886358.0,1641483846142.0,1641483961640.0,1641483886372.0,1641484199092.0,1641484149217.0,1641483629653.0,1641483347548.0,1641483347541.0,1641483275676.0,1641482837759.0,1641482403337.0,434422.0,24876,14285.0,4225.549295774648,1.2592500000000002,6.0,0.0,0.0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,17,0.7083333333333334,0.6666666666666666,0.75,1.0,2.582321785618537,4224.492957746479,3.382727272727273,5930.0,2.731437502537247,4343.492753623188,2.273160173160173,4236.571428571428
1094,0.6918258471217636,CAN,09:01,40-44,M,Left,Y,,Y,,White,N,6,8,N,2,"I didn't really use a particular strategy for the Word Chain game. Just thought of an initial word in each case, and then the next word that came to mind (usually in some way related to the previous word) I wrote that down next, and so on.",meaning,meaning,"It could be partly studying whether after reading a story which was depressing and not at all upbeat in mood of course, whether this then influenced the word associations we came up with in the word chain game (whether these differed from the first to the second session of the game). It could also have been looking a bit at reading comprehension/memory recall (the recall and comprehension questions about the story afterwards), in relation to the math skills (as far as processing speed and accuracy maybe).  Those would be my two main guesses as to what I think the experiment might have been trying to measure.","Since the story was certainly a gloomy one, it no doubt probably negatively influenced my mood a bit and I do feel like I came up with more negative words in the word chain game as a result. Starting with words about scary stories, moving into horror movies, then going in a number of different directions, but ultimately with I think more negative words coming up than had during the first instance of playing the game.  I didn't use any different strategy or approach to playing the word chain game the second time, but I just felt like more negative words were coming to mind than positive words, because the story had been a depressing one and so it was harder to think of positive words after reading that.  At the same time, of course each word was influenced primarily by the word that came before it, most significantly, but I do think the gloomy nature of the story also influenced the words, and the words would have a lot more positive if the story had been a positive uplifting one where no one had died.",6,"I feel like I wasn't intentionally reflecting on the story during the word chain game (other than the fact that the first few words were about scary stories), but because I had only just finished reading it, the general depressing mood of it must have certainly influenced how I was feeling while I was doing the word chain game.  In the same way, as I mentioned in response to the previous question, if the story had been an uplifting one and no one had died in it, then I would have been in a more positive mood and that probably would have influenced the words I came up with in the word chain game. So, although I wasn't consciously thinking about the story or reflecting on it, the general negative tone of it, I felt likely did affect my mood and I did notice I was coming up with more negative words throughout the word chain game, the second time.",unintentional,"I would say I felt just slightly more tired/bored while doing it (only a 2) but that wasn't due to the story, I don't think, but just due to having already done it for 5 minutes previously.  I definitely felt that the story influenced my emotions, as I mentioned in the previous responses, because it was a very negative/depressing story, and so that no doubt influenced my mood (rated a 6), and probably to at least a fair degree the topics that came to mind (rated a 5, because that was also of course influenced by the word preceding it in each case). In thinking about it now, I would also say that it was more difficult to come up with words the second time (I rated this a 5), but I'm not sure if that's because of the story, or simply because I'd already done it, but I'm quite sure I didn't come up with as many words the second time. ",5.0,2.0,2.0,5.0,6.0,1.0,"Interesting study, thanks!   It was well organized and the instructions were very clear throughout.",N,,6,1,4,6,3,6,6,4,1,1,1,6,6,48,51,36,0.5714285714285714,0.5604395604395604,0.5142857142857142,1641487856419.0,1641487646355.0,1641487989153.0,1641487856427.0,1641483998991.0,1641483707630.0,1641482477442.0,1641482181568.0,1641481901138.0,1641481806449.0,1641484175072.0,1641484014642.0,1641482074168.0,1641482001617.0,1641485889931.0,1641484913550.0,1641486537739.0,1641485889940.0,1641487047012.0,1641486537748.0,1641487629101.0,1641487047032.0,1641488054720.0,1641487989161.0,1641484913510.0,1641484367724.0,1641484367718.0,1641484175079.0,1641483628349.0,1641482573107.0,1055242.0,79281,15704.0,3614.5843373493976,0.88945,8.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2.4078306509037732,3296.8241758241757,2.965752765752766,3317.3333333333335,2.3568495230259936,4040.5,2.6651515151515155,3163.4285714285716
1095,0.6823760533080104,GBR,15:43,40-44,F,Right,Y,,Y,,White,N,1,1,N,7,just whatever came into my head,equal,equal,attention,didnt feel different,5,i just waited for the first thing to come into my head then went from there,unintentional,didnt feel any change,1.0,2.0,3.0,2.0,3.0,1.0,,N,,7,1,7,7,5,7,3,4,1,3,1,5,5,51,56,41,0.6071428571428571,0.6153846153846154,0.5857142857142857,1641484242771.0,1641484140209.0,1641484301270.0,1641484242794.0,1641483302700.0,1641483005855.0,1641482081129.0,1641481784417.0,1641481683931.0,1641481654064.0,1641483392313.0,1641483323321.0,1641481749625.0,1641481715276.0,1641484003701.0,1641483779243.0,1641484029789.0,1641484003728.0,1641484070270.0,1641484029816.0,1641484130098.0,1641484070298.0,1641484314577.0,1641484301291.0,1641483779200.0,1641483486125.0,1641483486109.0,1641483392342.0,1641482981727.0,1641482104792.0,876935.0,24128,15093.0,3371.078651685393,0.29173333333333334,2.0,0.0,0.0,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,17,0.7083333333333334,0.6666666666666666,0.75,0.5,2.526987199308628,3371.0898876404494,3.0116883116883115,3788.0,2.4267439877195973,3371.067415730337,2.9551864801864802,2131.5
1096,0.7581384168406075,IRL,15:48,30-34,F,Left,Y,,Y,,White,N,5,5,N,5,No,meaning,meaning,Word association,Nothing changed for me,5,Slight distraction,unintentional,Worry,5.0,4.0,2.0,4.0,2.0,4.0,,N,,7,2,7,7,5,7,5,5,3,1,3,7,6,60,65,47,0.7142857142857143,0.7142857142857143,0.6714285714285714,1641484408017.0,1641484325081.0,1641484446488.0,1641484408036.0,1641483796462.0,1641483499129.0,1641482737844.0,1641482441941.0,1641482300337.0,1641482286948.0,1641483904241.0,1641483812624.0,1641482411159.0,1641482325231.0,1641484243234.0,1641484116223.0,1641484267148.0,1641484243254.0,1641484286081.0,1641484267156.0,1641484319500.0,1641484286098.0,1641484456620.0,1641484446494.0,1641484116199.0,1641483949028.0,1641483949017.0,1641483904250.0,1641483471679.0,1641482764313.0,707366.0,27450,34815.0,5263.570175438596,0.15776666666666667,6.0,0.0,0.0,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,2.7822567998039696,5357.660714285715,2.8025974025974025,4053.8571428571427,2.263733045495059,5259.877192982456,2.633046180872268,3325.4444444444443
1097,0.6446556431856628,ZAF,18:00,20-24,F,Right,Y,,Y,,Black,N,3,5,N,6,NO STRATEGIES,meaning,meaning,THE WAY PEOPLE THINK,I was way more faster,7,Thinking of the words quickly,unintentional,"I felt the emotions of the story, It was like It was happening in real life",7.0,5.0,5.0,6.0,7.0,7.0,It was nice,N,,6,6,4,5,6,3,1,7,7,1,1,7,7,55,61,41,0.6547619047619048,0.6703296703296703,0.5857142857142857,1641485629422.0,1641485493919.0,1641485717309.0,1641485629466.0,1641483566370.0,1641483269408.0,1641482332928.0,1641482037045.0,1641481745301.0,1641481726164.0,1641484306595.0,1641484174443.0,1641481963114.0,1641481895309.0,1641485206095.0,1641484787324.0,1641485255500.0,1641485206159.0,1641485301282.0,1641485255522.0,1641485415650.0,1641485301335.0,1641485744966.0,1641485717360.0,1641484787242.0,1641484402105.0,1641484402082.0,1641484306655.0,1641483226800.0,1641482372376.0,854424.0,42608,17525.0,5310.814159292036,0.0,0.0,0.0,0.0,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.875,0.8333333333333334,0.9166666666666666,0.5,2.6520076655370772,5661.415094339623,2.05530303030303,4720.5,2.6260701941736424,4975.559322033899,2.6779220779220783,5206.5
