participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,tom_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_tom_testing_stage_start,interference_tom_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_tom_testing_stage_end,interference_tom_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_tom_testing_time,interference_tom_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_tom_testing0_task_start,interference_tom_training0_task_start,interference_tom_training1_task_start,interference_tom_training2_task_start,interference_tom_training3_task_start,interference_tom_training4_task_start,interference_tom_training5_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_tom_testing0_task_end,interference_tom_training0_task_end,interference_tom_training1_task_end,interference_tom_training2_task_end,interference_tom_training3_task_end,interference_tom_training4_task_end,interference_tom_training5_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_tom_testing,time_away_interference_tom_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,interference_correct,question_index
2053,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,21.0,0.875,0.8333333333333334,0.9166666666666666,1.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,6.0,5.0,7.0,7.0,69.0,70.0,55.0,0.8214285714285714,0.7692307692307693,0.7857142857142857,N,1.0,none,none,none,simple,making me sad,using how the story made me feel,7.0,intentional,very heaviness ,7.0,4.0,7.0,6.0,4.0,7.0,2.0,3.0,"I was already in a bad mood from my family so this experience just goes hand in hand with it, sad before sad now",USA,13:17,20-24,F,Right,Y,,Y,,White,1,N,2,4,N,,7.0,,,0.0,1713199997253.0,1713199993104.0,1713200851968.0,1713200077180.0,1713200008139.0,1713200013919.0,1713199991633.0,1713200825967.0,1713200030823.0,1713201083371.0,1713201427267.0,1713201247797.0,1713201479210.0,1713201043298.0,1713200271312.0,1713199992059.0,1713200008138.0,1713199997251.0,1713201043297.0,1713200271311.0,1713200013919.0,1713200030822.0,1713199992058.0,1713200851967.0,1713200077179.0,1713201247795.0,1713201479208.0,1713201427262.0,1713201489180.0,1713201083368.0,1713200825966.0,1713199993103.0,10885.0,4147.0,191329.0,194131.0,5780.0,16903.0,425.0,26000.0,46356.0,164424.0,51941.0,179465.0,9970.0,40070.0,554654.0,1044.0,1713200861668.0,1713200089365.0,1713200825967.0,1713200048945.0,,,,,,1713200291886.0,1713201043296.0,1713200271311.0,1713200851967.0,1713200074946.0,,,,,,1713200825966.0,534080.0,0.7534943067856555,35702.0,6503.0,6503.0,3097.095211267606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9783.0,2.776531914643328,2.789508159146906,3632.12,2562.0704225352115,3.502641034854473,3.1475431431313785,2659.090909090909,1734.1176470588234,True,7.0
2054,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,21.0,0.875,0.8333333333333334,0.9166666666666666,1.0,5.0,1.0,4.0,7.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,5.0,7.0,46.0,49.0,34.0,0.5476190476190477,0.5384615384615384,0.4857142857142857,N,5.0,Chaining the meaning of the word and what the first next word that comes to mind would be,meaning,equal,"It was difficult to get switch back to the different subject, and since the story didnt end I thought it was part of the story.",How reading a story affects your thinking,The words in the chain tended to flow towards what was in the story,4.0,neither,Some details centered around dinner like in the story,4.0,5.0,7.0,4.0,4.0,1.0,1.0,4.0,"Transitioning from reading, the tendency was to use words that were just read or the images",USA,19:02,30-34,M,Right,Y,,Y,,White,1,N,4,5,N,,7.0,,,174337.0,1712787142648.0,1712787135111.0,1712789382546.0,1712788333698.0,1712787169621.0,1712787184432.0,1712787133159.0,1712789356527.0,1712788101786.0,1712789621744.0,1712790170064.0,1712789856630.0,1712790215659.0,1712789573949.0,1712788538000.0,1712787133240.0,1712787169620.0,1712787142647.0,1712789573948.0,1712788538000.0,1712787184432.0,1712788101785.0,1712787133239.0,1712789382546.0,1712788333698.0,1712789856628.0,1712790215658.0,1712790170062.0,1712790224368.0,1712789621742.0,1712789356526.0,1712787135110.0,26972.0,7536.0,191402.0,204302.0,14811.0,917353.0,80.0,26019.0,231912.0,234884.0,45594.0,313432.0,8709.0,47793.0,818526.0,1870.0,1712789390283.0,1712788349457.0,1712789356527.0,1712788299579.0,,,,,,1712788652193.0,1712789573948.0,1712788538000.0,1712789382546.0,1712788325594.0,,,,,,1712789356526.0,704333.0,0.5369658319340475,33757.0,20242.0,17438.0,5490.097560975611,0.0,0.0,0.0,0.0,2981.0,883716.0,0.0,0.0,170802.0,0.0,0.0,0.0,0.0,0.0,174337.0,0.0,1,4,80748.0,2.9774566459181844,2.6491582491582495,4479.195121951219,6501.0,2.6357575757575757,2.6999999999999997,3294.5555555555557,4241.285714285715,False,7.0
2055,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,19.0,0.7916666666666666,0.75,0.8333333333333334,1.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,36.0,40.0,29.0,0.42857142857142855,0.43956043956043955,0.4142857142857143,N,2.0,I just went with whatever was in my head,equal,equal,I tried to remember all the events in the passage to answer the questions with,Memory of short passages over time,I thought of more lighter words before reading the story,3.0,dontknow,I didn't really notice anything due to reflecting. It just came to me from reading it bit by bit,3.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,I put down darker words as the story went on. I guess it made me think darker words then. ,USA,11:34,20-24,F,Right,Y,,Y,,White,1,N,1,1,N,,6.0,,,0.0,1713192846424.0,1713192830535.0,1713194551936.0,1713193502825.0,1713193027919.0,1713193173930.0,1713192826934.0,1713194525904.0,1713193360851.0,1713194794830.0,1713195251617.0,1713194999999.0,1713195290450.0,1713194748595.0,1713193698543.0,1713192827620.0,1713193027909.0,1713192846420.0,1713194748583.0,1713193698537.0,1713193173922.0,1713193360847.0,1713192827616.0,1713194551935.0,1713193502817.0,1713194999989.0,1713195290434.0,1713195251599.0,1713195298537.0,1713194794801.0,1713194525897.0,1713192830529.0,181485.0,15885.0,196647.0,195712.0,146003.0,186917.0,682.0,26031.0,141966.0,205159.0,38817.0,251600.0,8087.0,46206.0,827354.0,2909.0,1713194565417.0,1713193515341.0,1713194525904.0,1713193474367.0,,,,,,1713193708826.0,1713194748582.0,1713193698534.0,1713194551934.0,1713193500376.0,,,,,,1713194525897.0,817071.0,0.7325388221786181,39520.0,13311.0,10889.0,4137.2192581300815,0.0,0.0,0.0,0.0,4744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60607.0,2.0476141282959466,1.8326079326079328,3811.1458333333335,4463.292682926829,1.9375,1.55,2470.3,2682.5,True,7.0
2056,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,7.0,3.0,6.0,6.0,3.0,1.0,6.0,4.0,3.0,3.0,53.0,56.0,47.0,0.6309523809523809,0.6153846153846154,0.6714285714285714,N,4.0,I don't know that I had any. did start mentioning some things in the room when mind went blank,none,none,"I spent too much time focusing on the wrong details just preparing to answer the question afterwards and lost the ""story"" of it in the process, so couldn't answer the actual question when it came up. didn't picture anything.",Which factors improve memory recall of details.,"the second time, passages of the story kept coming to mind first, and couldn't write them because they made sentences",6.0,unintentional,words and passages from the story or related to the story kept surfacing instead of more random ones,6.0,6.0,4.0,5.0,6.0,5.0,4.0,4.0,"My mind did wander back to it repeatedly, sometimes words I couldn't use because they started to 'make a sentence'",USA,17:04,35-39,F,Right,Y,,Y,,White,1,N,5,8,N,,6.0,,"The story definitely hit close to home. Multiple women I know have been murdered, including left in wilderness areas, and the way it gets treated at times as almost mundane is part of the horror of it.",0.0,1712867787576.0,1712867782973.0,1712868612779.0,1712867971469.0,1712867891575.0,1712867899828.0,1712867780853.0,1712868586770.0,1712867916179.0,1712868868920.0,1712869384994.0,1712869035247.0,1712869463616.0,1712868810650.0,1712868182630.0,1712867780967.0,1712867891574.0,1712867787575.0,1712868810649.0,1712868182629.0,1712867899826.0,1712867916177.0,1712867780966.0,1712868612779.0,1712867971468.0,1712869035246.0,1712869463615.0,1712869384985.0,1712869583532.0,1712868868915.0,1712868586769.0,1712867782970.0,103998.0,4602.0,197870.0,211160.0,8251.0,16349.0,113.0,26009.0,55289.0,166326.0,78621.0,349738.0,119916.0,58265.0,404139.0,2003.0,1712868628713.0,1712867998351.0,1712868586770.0,1712867941239.0,,,,,,1712868191593.0,1712868810649.0,1712868182629.0,1712868612778.0,1712867967248.0,,,,,,1712868586769.0,395176.0,0.6842838170901433,41944.0,9798.0,8029.0,4088.3645833333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6970.0,2.581951687969475,2.006373172720999,3789.7291666666665,4387.0,2.9591269841269843,2.2941411631846416,3547.714285714286,2636.909090909091,False,7.0
2057,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,19.0,0.7916666666666666,0.8333333333333334,0.75,1.0,5.0,1.0,5.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,32.0,39.0,21.0,0.38095238095238093,0.42857142857142855,0.3,N,1.0,"I had none, I was just trying to think of words",meaning,equal,It was confusing for me to remember what was said,I have no clue,I didn't really understand what I was supposed to do because the instructions were unclear. I had no idea what to do- and I read everything.,1.0,,,,,,,,,,,,USA,10:16,55-59,F,Right,Y,,Y,,White,1,N,2,8,N,,1.0,,,0.0,1713192828548.0,1713192824725.0,1713193706858.0,1713192946043.0,1713192835655.0,1713192847706.0,1713192822518.0,1713193680856.0,1713192857627.0,1713193939873.0,1713194174357.0,1713194090025.0,1713194238340.0,1713193903290.0,1713193139854.0,1713192822817.0,1713192835651.0,1713192828543.0,1713193903286.0,1713193139853.0,1713192847703.0,1713192857624.0,1713192822816.0,1713193706857.0,1713192946040.0,1713194090018.0,1713194238335.0,1713194174344.0,1713194245756.0,1713193939866.0,1713193680852.0,1713192824721.0,7103.0,3818.0,196428.0,193810.0,12048.0,9918.0,298.0,26001.0,88413.0,150145.0,63978.0,84319.0,7416.0,36576.0,540998.0,1904.0,1713193718929.0,1713192957989.0,1713193680856.0,1713192887124.0,1713192917805.0,,,,,1713193152052.0,1713193903285.0,1713193139851.0,1713193706857.0,1713192913127.0,1713192943805.0,,,,,1713193680852.0,528800.0,0.4977225571935166,38077.0,6375.0,5817.0,2387.41266025641,0.0,0.0,0.0,0.0,4063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15980.0,2.6230384022756903,2.3576518076518074,1279.2291666666667,3495.596153846154,2.988961038961039,2.4695454545454547,1451.5263157894738,2387.25,False,7.0
2058,True,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,16.0,0.6666666666666666,0.5833333333333334,0.75,1.0,6.0,6.0,6.0,7.0,4.0,7.0,3.0,4.0,1.0,2.0,1.0,5.0,5.0,53.0,57.0,43.0,0.6309523809523809,0.6263736263736264,0.6142857142857143,N,7.0,FOLLOWING THE SAME SPECIES,meaning,meaning,IT WAS GOOD EXCEPT THE ANSWER TIME WAS SHORT,SMARTNESS,I WAS FOCUSED BEFORE THE STORY BUT AFTER THE STORY MY MIND AND CURIOSITY WERE ON THE GAME,7.0,unintentional,I WANTED TO FOCUS MORE ON THE GAME BUT THE STORY KEEPS POPPING UP IN MIND,7.0,7.0,6.0,6.0,7.0,5.0,6.0,5.0,CURIOUS AND INTEREST,USA,16:55,50-54,F,Right,Y,,Y,,Black,1,N,2,7,N,,7.0,,NO,0.0,1712865276780.0,1712865245681.0,1712867051622.0,1712865577118.0,1712865334838.0,1712865351192.0,1712865239918.0,1712867025597.0,1712865398668.0,1712867398881.0,1712868325931.0,1712867742395.0,1712868946405.0,1712867266176.0,1712865822933.0,1712865241487.0,1712865334836.0,1712865276776.0,1712867266170.0,1712865822930.0,1712865351191.0,1712865398667.0,1712865241485.0,1712867051620.0,1712865577117.0,1712867742392.0,1712868946403.0,1712868325863.0,1712868971166.0,1712867398872.0,1712867025596.0,1712865245679.0,58056.0,31095.0,214548.0,245812.0,16353.0,47475.0,1567.0,26023.0,178449.0,343511.0,620472.0,583468.0,24761.0,132696.0,1202663.0,4192.0,1712867077085.0,1712865640888.0,1712867025597.0,1712865469399.0,1712865502033.0,1712865533483.0,,,,1712865841255.0,1712867266169.0,1712865822930.0,1712867051619.0,1712865495417.0,1712865528051.0,1712865559494.0,,,,1712867025596.0,1184341.0,0.5577317261963751,51489.0,30645.0,30645.0,8630.390692640693,0.0,3594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107241.0,0.0,0.0,0.0,0.0,0.0,1,0,92479.0,1.1752668384247331,2.0605875605875608,8593.59090909091,8667.190476190477,1.24,2.1818181818181817,5481.2,6369.75,True,7.0
2059,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.0,0.9583333333333334,0.9166666666666666,1.0,1.0,7.0,1.0,5.0,7.0,4.0,7.0,3.0,5.0,2.0,1.0,1.0,5.0,7.0,51.0,55.0,39.0,0.6071428571428571,0.6043956043956044,0.5571428571428572,N,5.0,"Not really any strategies per se honestly. I just came up with whatever words came to mind. Sometimes, I'd think of a topic and write some words like that, such as some travel related.",meaning,meaning,Don't have much to say here honestly. It was two sentences and I tried to recall what they were when I answered the following question about it.,"I honestly don't know, I'm really, really bad at this sort of question and don't have a guess beyond something to do with memory.",I used some words that I thought related to the story in the second word chain like murder and truck.,6.0,intentional,The story was still fresh in my mind. I was pondering it still as I came up with words. The experience for me was that it gave me some ideas for fresh words to use.,7.0,6.0,4.0,7.0,5.0,1.0,1.0,1.0,"I suppose the changes were I was a little more focused on the story and how it played out. On the first chain, I didn't have this story on my mind so it was the only thing I thought of. Specifically, I felt like my mind going back to the story more the second time.",USA,17:22,40-44,M,Right,Y,,Y,,White,1,N,4,9,N,,7.0,,"Very interesting and unusual survey. I don't think I've ever done one like this before. Everything worked fine, no problems. Have a good day!",982.0,1712867616752.0,1712867602214.0,1712869661819.0,1712868127461.0,1712867953612.0,1712867972118.0,1712867598910.0,1712869635801.0,1712868008977.0,1712869927540.0,1712870511008.0,1712870080352.0,1712870555244.0,1712869876618.0,1712868387093.0,1712867599172.0,1712867953610.0,1712867616751.0,1712869876617.0,1712868387092.0,1712867972116.0,1712868008976.0,1712867599170.0,1712869661818.0,1712868127461.0,1712870080350.0,1712870555242.0,1712870511002.0,1712870597565.0,1712869927536.0,1712869635800.0,1712867602213.0,336858.0,14537.0,214798.0,259631.0,18504.0,36858.0,260.0,26017.0,118484.0,152810.0,44234.0,430650.0,42321.0,50918.0,1248707.0,3041.0,1712869689487.0,1712868205301.0,1712869635801.0,1712868092070.0,,,,,,1712868441513.0,1712869876617.0,1712868387092.0,1712869661818.0,1712868118075.0,,,,,,1712869635800.0,1194287.0,0.6794923750433169,53687.0,9372.0,9372.0,4738.1671061305215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,0.0,1,1,19061.0,3.415779799910235,2.5142685281815718,4563.658536585366,4912.675675675676,4.0068903318903315,3.3336363636363635,4097.333333333333,5342.6,True,0.0
2060,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,21.0,0.875,0.9166666666666666,0.8333333333333334,1.0,6.0,1.0,6.0,7.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,6.0,6.0,47.0,52.0,35.0,0.5595238095238095,0.5714285714285714,0.5,N,7.0,"I really just thought about words that are on my mind based on the events that happened beforehand such as the story I just read, I pretty much just typed out negative words for the most part.",equal,equal,It was just a quick thing to stick to my memory for a temporary amount of time.,My memory and how I reflect on it with words.,"I was actually doing some physical activity before all of this, so I just typed out how I was feeling for a bit. As soon as I immersed myself with the story, it drifted to a little more on the dark side.",4.0,intentional,"I was feeling as if I was reading a mystery and somewhat horror story, so I chained words together related to that.",4.0,5.0,5.0,4.0,6.0,7.0,4.0,4.0,"I was still tired throughout the entirety of this experience, but I did gather that immersion from the story that lead me in a darker mood and putting me at interest in wanting to read a little more. It very much capture my attention reading this story as the characters had similar characteristics to some off of old movies I've watched.",USA,16:35,30-34,M,Left,Y,,Y,,Asian,1,N,1,8,N,,7.0,,,142392.0,1712865117668.0,1712865105923.0,1712866464804.0,1712865282823.0,1712865162064.0,1712865171286.0,1712865102794.0,1712866438786.0,1712865196824.0,1712866736289.0,1712867709658.0,1712867172401.0,1712867783559.0,1712866656520.0,1712865487867.0,1712865102901.0,1712865162063.0,1712865117667.0,1712866656519.0,1712865487867.0,1712865171286.0,1712865196822.0,1712865102900.0,1712866464804.0,1712865282823.0,1712867172400.0,1712867783557.0,1712867709641.0,1712867796251.0,1712866736288.0,1712866438785.0,1712865105923.0,44395.0,11744.0,191715.0,205044.0,9222.0,25536.0,106.0,26018.0,85999.0,436111.0,73899.0,537240.0,12692.0,79768.0,950918.0,3022.0,1712866474551.0,1712865307655.0,1712866438786.0,1712865252992.0,,,,,,1712865507160.0,1712866656519.0,1712865487867.0,1712866464804.0,1712865279576.0,,,,,,1712866438785.0,931625.0,0.7600892265581259,35766.0,22674.0,22674.0,4375.699539965497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10159.0,122846.0,0.0,3381.0,0.0,1996.0,14169.0,0.0,1,7,25492.0,4.058704739420852,2.68757162377852,4917.675675675676,3833.723404255319,4.75,2.9,3618.0,4953.6,False,7.0
2061,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,20.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7.0,1.0,6.0,7.0,1.0,7.0,5.0,6.0,1.0,2.0,3.0,5.0,6.0,56.0,57.0,45.0,0.6666666666666666,0.6263736263736264,0.6428571428571429,N,7.0,"I sometimes tried to rhyme words or give a chain of words that related to each other, such as a farm and cows or a forest and grass.",sound,meaning,It was harder for me to process the purple passage after reading the story. My mind kept wandering from the passage and I could not properly read it.,How Behavior changes after a captivating story,I felt the words after the story were more connected and related to the story while before it was more words that randomly came to mind as time went along.,7.0,both,"When the word chain game was about to start I felt the story was supposed to play some part in it, so it was on my mind throughout. Sometimes the words I gave wandered from being related to the story and instead related to the last word I gave.",7.0,4.0,5.0,7.0,4.0,4.0,5.0,1.0,"I felt my mind was more alert and focused after the story and the words I gave had more meaning and connection after. During the first game I was having trouble coming up with words, but the thoughts flowed easier after the story.",USA,13:15,25-29,M,Left,Y,,Y,,White,1,N,5,7,N,,7.0,,,4079.0,1713113414896.0,1713113411118.0,1713114192190.0,1713113484317.0,1713113420808.0,1713113431695.0,1713113410147.0,1713114166178.0,1713113437543.0,1713114431342.0,1713114909456.0,1713114588494.0,1713114947603.0,1713114390343.0,1713113678493.0,1713113410272.0,1713113420807.0,1713113414895.0,1713114390342.0,1713113678493.0,1713113431694.0,1713113437543.0,1713113410272.0,1713114192190.0,1713113484317.0,1713114588493.0,1713114947601.0,1713114909438.0,1713114954616.0,1713114431341.0,1713114166176.0,1713113411117.0,5911.0,3777.0,198152.0,194176.0,10886.0,5848.0,125.0,26012.0,46774.0,157151.0,38145.0,320944.0,7013.0,40998.0,487683.0,845.0,1713114198786.0,1713113497558.0,1713114166178.0,1713113456743.0,,,,,,1713113686946.0,1713114390342.0,1713113678493.0,1713114192190.0,1713113482766.0,,,,,,1713114166176.0,479230.0,0.7405426921526789,32610.0,84294.0,35356.0,5602.095430107527,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,4079.0,0.0,1,1,10435.0,4.442300383113848,2.346620894633317,6178.774193548387,5025.416666666667,5.4339026915113875,,3729.875,,True,0.0
2062,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7.0,2.0,6.0,7.0,1.0,7.0,3.0,7.0,1.0,2.0,1.0,7.0,7.0,57.0,58.0,43.0,0.6785714285714286,0.6373626373626373,0.6142857142857143,N,7.0,I thought about words that were relevant to my personal life.,equal,meaning,"As I was reading the purple passage, it was difficult to focus on what I was currently reading because I kept thinking about the story.",I think the experiment is trying to measure if our minds become preoccupied while focusing on another task.,"The only difference I felt playing the word chain game was that after reading the story, my words were more ""dark"" compared to before. I felt that a few choices of words were more negative than the ones beforehand.",7.0,unintentional,"When I was trying to come up with words for the game, my mind kept going back to the story. While I was reading, I felt more negative and unhappy emotions which resulted in my word choices being more pessimistic.",5.0,7.0,7.0,6.0,5.0,1.0,1.0,1.0,I felt that my emotions were mostly in control when I was playing the second word chain game. I felt like the story was lingering on my mind and I wanted to get to the conclusion. I became extremely invested into the story and that made thinking of words a little more difficult than the first round.,USA,18:31,30-34,F,Right,Y,,Y,,Asian,1,N,2,4,N,,7.0,,,0.0,1712786633716.0,1712786629567.0,1712787433703.0,1712786706846.0,1712786637799.0,1712786645115.0,1712786628124.0,1712787407696.0,1712786654647.0,1712787686695.0,1712788289646.0,1712787888539.0,1712788335505.0,1712787629492.0,1712786902635.0,1712786628207.0,1712786637797.0,1712786633714.0,1712787629490.0,1712786902634.0,1712786645114.0,1712786654646.0,1712786628207.0,1712787433701.0,1712786706845.0,1712787888536.0,1712788335502.0,1712788289638.0,1712788343286.0,1712787686689.0,1712787407693.0,1712786629565.0,4081.0,4147.0,195787.0,195788.0,7315.0,9531.0,83.0,26005.0,52198.0,201841.0,45856.0,401099.0,7781.0,57197.0,505058.0,1358.0,1712787446874.0,1712786722365.0,1712787407696.0,1712786677998.0,,,,,,1712786910962.0,1712787629490.0,1712786902633.0,1712787433701.0,1712786704003.0,,,,,,1712787407693.0,496731.0,0.6432092105104504,39181.0,11404.0,11404.0,3406.4131578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7608.0,3.35582852521628,2.1930459382976544,3651.3,3161.5263157894738,4.134047619047619,2.317132867132867,2579.3,2186.4615384615386,True,0.0
