participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,pause_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_pause_testing_stage_start,interference_pause_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,reading_endcard_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_pause_testing_stage_end,interference_pause_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,reading_endcard_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_pause_testing_time,interference_pause_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,reading_endcard_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_pause_testing0_task_start,interference_pause_training0_task_start,interference_pause_training1_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_pause_testing0_task_end,interference_pause_training0_task_end,interference_pause_training1_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_pause_testing,time_away_interference_pause_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_reading_endcard,time_away_welcome,attncheck,focusevents,spr_max,time_unpressed,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1281,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,5,1,5,4,6,5,3,4,5,5,4,6,6,53,59,41,0.6309523809523809,0.6483516483516484,0.5857142857142857,N,6,none,equal,equal,nothing,memory,n/a,6,intentional,i was thinking about what i read,6.0,5.0,5.0,1.0,4.0,3.0,3.0,5.0,it was good,USA,11:26,30-34,F,Right,Y,,Y,,Black,1,N,4,3,N,,7.0,,,0.0,1728311497039,1728311491992,1728313967070,1728312709256,1728311505269,1728312618648,1728311488960,1728313935561,1728312661201,1728314428327,1728314771581,1728314624563,1728314814701,1728314391954,1728312928519,1728313932577,1728311490168,1728311505268,1728311497037,1728314391952,1728312928518,1728312618647,1728312661200,1728311490167,1728313967070,1728312709256,1728314624561,1728314814700,1728314771578,1728314819490,1728314428325,1728313932576,1728313935559,1728311491990,8229,5045,424882,219262,1113378,42552,1207,31509,48055,196234,43119,147015,4789,36371,1004057,2982,1822,1728314207047.0,1728312745119.0,1728313935560.0,1728312666566.0,,1728312940330.0,1728314391952.0,1728312928518.0,1728313967069.0,1728312672863.0,,1728313932576.0,992246,0.03652059360903587,274471,18823.0,18823.0,3887.795530492899,1950.0,0.0,0.0,0.0,1011671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,27064.0,1509,3.8423212204462205,3.548420293157135,4865.289473684211,2910.3015873015875,4.588636363636363,3.0,6725.75,5949.4
1261,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5,6,1,4,7,3,7,5,6,5,5,6,2,3,57,60,52,0.6785714285714286,0.6593406593406593,0.7428571428571429,N,7,"Well, everything came randomly to my head",equal,equal,Nothing,How much patience someone has,"Well, i was kinda more ready than the first time",5,unintentional,"Well, i felt some of the words came ot just not planned. And on the other hand, some just came out unexpectedly",5.0,4.0,6.0,4.0,5.0,7.0,5.0,6.0,"Well, i just felt a little bit brighter. There was this ginger i had",USA,15:01,20-24,M,Right,Y,,Y,,White,1,N,4,6,N,,6.0,,,0.0,1728151575660,1728151571150,1728153698750,1728152107628,1728151807198,1728151830589,1728151567431,1728153667130,1728151962364,1728154057580,1728154728420,1728154375267,1728154924508,1728153983609,1728152330476,1728153661103,1728151567975,1728151807196,1728151575658,1728153983607,1728152330475,1728151830588,1728151962364,1728151567973,1728153698749,1728152107627,1728154375265,1728154924504,1728154728416,1728154934264,1728154057576,1728153661103,1728153667128,1728151571149,231536,4508,284857,222847,23390,131775,542,31619,145263,317685,196084,353149,9756,73967,1330627,6025,3174,1728153802530.0,1728152145936.0,1728153667129.0,1728152064966.0,,1728152439869.0,1728153983607.0,1728152330475.0,1728153698749.0,1728152070596.0,,1728153661103.0,1221234,0.5778566908096893,141427,96276.0,96276.0,4862.653333333333,9721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,108683.0,1620,2.91247947454844,2.6074263038548753,6035.266666666666,3690.04,3.04006734006734,3.250892857142857,2985.0,3066.8888888888887
1282,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,5,1,5,5,2,5,4,2,2,2,2,3,3,39,41,33,0.4642857142857143,0.45054945054945056,0.4714285714285714,Y,4,I picked random words while looking around the room.,none,none,held the spacebar down,I don't know,I was reflecting on the story during the second word chain game. I felt more conscious of my word choices after reading the story than before.,5,unintentional,"The image of the body in the river kept coming into my head.  I tried to put it out of my mind, but water images kept coming up when I was trying to think of words. I also found it interesting that less positive words popped in my head after the story during the word chain game.",5.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,"I felt I was feeling more negative thoughts during the second game.  The story took a dark turn, and that seemed to influence my word choices.  I felt a bit unsettled after the story, a bit restless.",USA,11:00,45-49,F,Right,Y,,Y,,White,1,N,4,9,N,,6.0,,,0.0,1728314843138,1728314839442,1728316149796,1728314937322,1728314874698,1728314880030,1728314837906,1728316118046,1728314890861,1728316392041,1728316879570,1728316552494,1728316936351,1728316345292,1728315126759,1728316115488,1728314838022,1728314874697,1728314843137,1728316345288,1728315126758,1728314880029,1728314890860,1728314838021,1728316149796,1728314937322,1728316552492,1728316936350,1728316879567,1728316944037,1728316392038,1728316115487,1728316118044,1728314839441,31559,3695,195492,189436,5331,10830,115,31750,46461,160451,56780,327073,7686,46746,988728,2556,1419,1728316164492.0,1728314946713.0,1728316118045.0,1728314897326.0,,1728315144431.0,1728316345288.0,1728315126758.0,1728316149795.0,1728314903141.0,,1728316115487.0,971056,0.5101647939261359,49005,8519.0,8519.0,3845.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15367.0,1750,2.085673947264856,2.5565380452880455,4017.0,3673.8571428571427,2.2461904761904763,2.0927272727272728,2802.1,2961.5
1223,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,1,4,6,4,6,5,5,2,1,1,4,5,46,50,37,0.5476190476190477,0.5494505494505495,0.5285714285714286,N,6,Looking at letters on the keyboard and thinking of random words starting with that letter.,none,none,Took a drink and pet my dog.,Attention and mental retention given a passage and active and passive breaks.  Or how much reading a particular passage affects word association.,No significant difference.,5,both,"The story focuses on death, so the words coming to mind may have had a darker tone.",5.0,4.0,4.0,5.0,1.0,1.0,4.0,2.0,Some of the words that came through were darker in tone.  Also noticed that I was more bored because typing random words for 3 minutes straight is not particularly interesting.,USA,09:15,35-39,M,Left,Y,,Y,,White,1,N,4,8,N,,6.0,,,0.0,1728139932074,1728139928572,1728140808195,1728140107014,1728140042726,1728140052178,1728139921104,1728140776834,1728140059738,1728141061794,1728141475476,1728141194576,1728141518375,1728141010649,1728140306351,1728140774070,1728139921226,1728140042725,1728139932073,1728141010648,1728140306351,1728140052177,1728140059738,1728139921225,1728140808194,1728140107013,1728141194574,1728141518374,1728141475443,1728141551396,1728141061793,1728140774069,1728140776834,1728139928571,110651,3501,202453,199337,9451,7560,121,31360,47275,132780,42898,280867,33021,51144,467718,2764,7345,1728140827844.0,1728140123219.0,1728140776834.0,1728140065578.0,,1728140314517.0,1728141010648.0,1728140306351.0,1728140808194.0,1728140071511.0,,1728140774069.0,459552,0.699818960853867,53775,10364.0,10364.0,3609.043907156673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6223.0,1,0,7512.0,1360,2.6508107633107634,2.511800356506239,3888.978723404255,3329.109090909091,3.1200038057180914,2.040909090909091,2882.6666666666665,2573.818181818182
1283,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,1,7,7,5,5,5,2,2,1,1,2,4,44,49,38,0.5238095238095238,0.5384615384615384,0.5428571428571428,N,5,I used one word to think of other similar words. If I couldn't think of a word I used something around me.,equal,equal,nothing,How people are affected by stories while time passes.,"I thought of more words related to the story after reading it (water, death, etc.)",5,unintentional,"I was just thinking of random words, but some of the words I thought of related to the story.",5.0,5.0,5.0,6.0,4.0,1.0,4.0,4.0,The only change I felt was that I was thinking of words from the story in the word game.,USA,10:49,30-34,F,Left,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,1728311364971,1728311361756,1728312108692,1728311535091,1728311369361,1728311391539,1728311349953,1728312077742,1728311421297,1728312350021,1728312579353,1728312452540,1728312623247,1728312305330,1728311730542,1728312074977,1728311350062,1728311369359,1728311364970,1728312305329,1728311730541,1728311391538,1728311421296,1728311350059,1728312108691,1728311535090,1728312452537,1728312623246,1728312579349,1728312629287,1728312350018,1728312074977,1728312077741,1728311361755,4388,3214,196637,195450,22177,29757,106,30949,113793,102516,43893,126809,6040,44688,344435,2764,11693,1728312124503.0,1728311550209.0,1728312077742.0,1728311492656.0,,1728311737372.0,1728312305329.0,1728311730541.0,1728312108691.0,1728311498232.0,,1728312074977.0,337605,0.7173055062918791,49526,6264.0,6264.0,1584.4606144606146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12964.0,949,2.501158079433506,2.2171868337259544,1544.957264957265,1623.963963963964,3.4122158543211176,2.70140056022409,1561.3157894736842,1555.421052631579
1356,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,2,1,6,6,2,3,1,5,1,1,1,1,30,36,28,0.35714285714285715,0.3956043956043956,0.4,Y,4,I didn't use any strategies.,none,none,Looked at my phone for a few moments.,"I'm not sure! I've seen this exact story in a different study before, I'm unsure.","I felt that words came to be a bit faster after reading, but a lot of them were words I used in the first round.",4,neither,I didn't experience anything. I just followed the directions and tried to come up with words. The task was unrelated to the story so I didn't think about it at all during that part.,2.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,"As soon as I began reading the excerpt, I recognized it as something I'd read before. After finishing, I was mainly disgusted by how the men in the story acted and empathized with the Claire character. I was grossed out by how she is basically unhappily servicing her husband the whole story in spite of his silencing and pawing at her constantly. None of the thoughts were specifically about the word game.",USA,12:19,30-34,F,Left,Y,,Y,,Black,1,N,2,8,N,,7.0,,No additional comments.,0.0,1728319822919,1728319819482,1728323439926,1728321639754,1728319852348,1728319858850,1728319752923,1728323408874,1728321072156,1728324002290,1728325159175,1728324507027,1728325211841,1728323634144,1728321838566,1728323405463,1728319753196,1728319852347,1728319822915,1728323634136,1728321838557,1728319858849,1728321072130,1728319753195,1728323439926,1728321639754,1728324507021,1728325211840,1728325159162,1728325234485,1728324002284,1728323405457,1728323408866,1728319819481,29428,3433,194210,198803,6501,1213280,272,31052,567598,504731,52665,652135,22644,368140,1566891,3403,66285,1728323446086.0,1728321655995.0,1728323408872.0,1728321086324.0,,1728321848650.0,1728323634136.0,1728321838556.0,1728323439926.0,1728321091877.0,,1728323405457.0,1556807,0.489711306592067,40629,24597.0,24597.0,4009.8386363636364,11064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64455.0,1,0,257804.0,1054,2.346753246753247,2.059431401931402,4700.75,3318.927272727273,2.462012987012987,2.17,2067.285714285714,2989.6
1284,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,1,7,7,1,7,6,5,1,1,2,6,6,56,57,44,0.6666666666666666,0.6263736263736264,0.6285714285714286,N,6,In the first part I looked around me and wrote words about objects and then just whatever came to mind. The second time I wrote words about the story I read and then used word associations to come up with more words.,meaning,meaning,I adjusted my shirt because I was cold.,I guess it's about memory and how the story affected my thinking,I was much more aware of where the words came from and why I was thinking about them in the second round.,7,unintentional,I was still thinking about the story when I started the word chain. The words I wrote came to me naturally because that's what was on my mind.,7.0,3.0,6.0,7.0,5.0,4.0,5.0,1.0,I was much more aware of where the words came from because the story was still on my mind. The words came to me easier and I was aware of how the words connected to each other. I was invested more in the word chain the second time and the words came easy.,USA,11:14,50-54,M,Right,Y,,Y,,White,1,N,1,3,N,,7.0,,,0.0,1728311390528,1728311381682,1728312884654,1728311567824,1728311395820,1728311431069,1728311352125,1728312852817,1728311510080,1728313210245,1728314080977,1728313518700,1728314166830,1728313099751,1728311801536,1728312846520,1728311352226,1728311395819,1728311390527,1728313099750,1728311801536,1728311431068,1728311510080,1728311352225,1728312884654,1728311567823,1728313518698,1728314166829,1728314080974,1728314185627,1728313210243,1728312846520,1728312852816,1728311381681,5291,8845,215096,233712,35248,79011,100,31837,57743,308453,85852,562274,18797,110492,1044984,6296,29455,1728312916378.0,1728311621237.0,1728312852817.0,1728311520108.0,,1728311846888.0,1728313099749.0,1728311801536.0,1728312884654.0,1728311526425.0,,1728312846520.0,999632,0.7660649071468038,69858,8943.0,8943.0,2997.565727081138,0.0,0.0,0.0,0.0,17866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27309.0,1,0,20775.0,1837,4.726437650158878,2.715266134151621,3525.980769230769,2469.150684931507,5.958933747412009,2.885072463768116,2969.6,1941.3333333333333
1285,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,16,0.6666666666666666,0.8333333333333334,0.5,1.0,6,6,6,6,5,6,5,6,5,5,6,5,6,68,73,57,0.8095238095238095,0.8021978021978022,0.8142857142857143,N,7,I just any word that come in mind,equal,equal,I pressed on the space bar for long,How immense about the story,I felt so immense with the story,7,intentional,I was thinking about the story a lot,7.0,7.0,5.0,5.0,7.0,1.0,1.0,2.0,I felt great and happy ,USA,11:13,35-39,M,Right,Y,,Y,,Black,1,N,5,7,N,,,,,119536.0,1728311986620,1728311985460,1728313130903,1728312741340,1728311993997,1728311998130,1728311467476,1728313099448,1728312003634,1728313611679,1728313975979,1728313749703,1728314059451,1728313330651,1728312932560,1728313097941,1728311467972,1728311993995,1728311986618,1728313330648,1728312932559,1728311998129,1728312003633,1728311467971,1728313130902,1728312741339,1728313749699,1728314059448,1728313975974,1728314066946,1728313611674,1728313097941,1728313099446,1728311985458,7375,1158,199745,191219,4132,5503,495,31454,737705,138020,83469,226271,7495,281023,165381,1505,517486,1728313146340.0,1728312750775.0,1728313099448.0,1728312004436.0,,1728312936387.0,1728313330647.0,1728312932559.0,1728313130902.0,1728312011397.0,,1728313097941.0,161554,0.10978718624191361,48399,27835.0,10199.0,4950.823830409357,2671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679909.0,0.0,0.0,0.0,0.0,119536.0,0.0,0.0,373026.0,1,2,9070.0,1454,2.3041250416250416,3.021584468011804,5118.805555555556,4782.8421052631575,2.425108225108225,1.7,4925.166666666667,4259.0
1286,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,5,1,5,7,3,7,5,7,1,2,1,5,5,51,54,41,0.6071428571428571,0.5934065934065934,0.5857142857142857,N,5,I tried to just get a rhythm going with my words throughout!,meaning,meaning,I just waited for the next part to start.,To see how memory would be effected by doing a task in the middle.,I felt pretty much the same.  There was not difference to me that I noticed myself.,5,unintentional,I think some of the words came up based on the story otherwise I would not have used them.,5.0,3.0,4.0,4.0,6.0,1.0,1.0,4.0,I think that I may have unknowingly used some words from the story that I did not realize until answering these questions.,USA,10:51,35-39,M,Right,Y,,Y,,White,1,N,5,10,N,,7.0,,I loved this study!  Thank you for letting me participate!,0.0,1728311390155,1728311384814,1728312102364,1728311450526,1728311394522,1728311401174,1728311377606,1728312071175,1728311401174,1728312415529,1728312722720,1728312560639,1728312765886,1728312299297,1728311639565,1728312068722,1728311377885,1728311394520,1728311390154,1728312299294,1728311639564,1728311401172,1728311401174,1728311377884,1728312102364,1728311450525,1728312560636,1728312765884,1728312722716,1728312786138,1728312415525,1728312068721,1728312071173,1728311384812,4365,5340,196930,189038,6650,0,278,31189,49351,145107,43164,162077,20252,116228,429156,2451,6927,1728312118602.0,1728311458225.0,1728312071174.0,1728311409537.0,,1728311646912.0,1728312299294.0,1728311639564.0,1728312102364.0,1728311415750.0,,1728312068721.0,421809,0.6756258404185012,49881,8526.0,7882.0,2598.947956131605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,31005.0,1190,2.846663879140489,2.1953223562152133,2125.0823529411764,3072.813559322034,3.80781746031746,3.3741204250295165,1965.1538461538462,2471.2727272727275
1331,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,1,7,7,1,7,6,7,1,1,1,6,6,57,58,45,0.6785714285714286,0.6373626373626373,0.6428571428571429,N,7,categories of things,meaning,meaning,just sat,the types of words people think of before and after reading a dark story,I was still thinking about the story when I did the second round of the word chain game,7,unintentional,"I was trying to focus on the game, but I was still thinking about what I had just read. I watch and listen to true crime stories often, and this was the type of story that I would likely listen to on my own. ",7.0,7.0,5.0,3.0,5.0,2.0,1.0,1.0,"For the first game I was just thinking about words. For the second game I was still thinking about words, but I was also thinking about the story. I wasn't intentionally thinking about it, but it was still on my mind.",USA,12:21,35-39,F,Right,Y,,Y,,White,1,N,5,6,N,,7.0,,,0.0,1728319746424,1728319741867,1728320950836,1728319863218,1728319776138,1728319795224,1728319739718,1728320918257,1728319817377,1728321208945,1728321675953,1728321378196,1728321723478,1728321145071,1728320057756,1728320914507,1728319739861,1728319776138,1728319746423,1728321145070,1728320057756,1728319795223,1728319817377,1728319739860,1728320950836,1728319863217,1728321378195,1728321723477,1728321675951,1728321734042,1728321208943,1728320914507,1728320918255,1728319741866,29714,4556,194234,194538,19085,22153,142,32579,45840,169250,47524,297755,10564,63872,856751,3748,2005,1728320963822.0,1728319877499.0,1728320918256.0,1728319822398.0,,1728320078464.0,1728321145070.0,1728320057756.0,1728320950836.0,1728319827896.0,,1728320914507.0,836043,0.6091061278616654,49315,11719.0,10344.0,4018.4416996047435,0.0,0.0,0.0,0.0,5375.0,3988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,34791.0,2580,2.8011359372334983,3.0564208754208755,4118.818181818182,3918.0652173913045,2.395238095238095,3.6028409090909093,3253.1111111111113,3599.125
1332,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,13,0.5416666666666666,0.6666666666666666,0.4166666666666667,1.0,4,2,4,5,7,5,3,4,5,2,1,3,3,41,48,35,0.4880952380952381,0.5274725274725275,0.5,N,5,"I used similar words consecutively and kept thinking of new categories (e.g. animals, body parts)",meaning,meaning,Zoned out,How much we can retain information after playing a game or waiting,I used the same strategy and chose similar words as the first round,2,neither,I completely forgot about the story and didn't try to think about it. I just focused on the word game.,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,"I didn't experience any changes. I was just focused on the game, and the story had no impact on my mood or emotions.",USA,13:20,25-29,M,Right,Y,,Y,,White,1,N,6,7,N,,7.0,,,0.0,1728319697520,1728319692320,1728320835672,1728319884806,1728319702792,1728319727223,1728319685260,1728320804480,1728319835915,1728321075934,1728321536245,1728321272519,1728321590006,1728321025769,1728320087017,1728320802651,1728319685332,1728319702791,1728319697519,1728321025767,1728320087016,1728319727222,1728319835914,1728319685331,1728320835672,1728319884806,1728321272517,1728321590005,1728321536242,1728321602419,1728321075931,1728320802650,1728320804478,1728319692320,5271,5199,190095,202210,24430,108691,71,31192,48891,196583,53760,263723,12413,50162,715633,1827,6988,1728320845421.0,1728319906702.0,1728320804480.0,1728319843043.0,,1728320106019.0,1728321025767.0,1728320087016.0,1728320835672.0,1728319849331.0,,1728320802650.0,696631,0.6694350317712722,42771,4764.0,4357.0,2092.3603730542136,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10259.0,1192,2.0961802151337037,2.2313954345049556,1959.5108695652175,2225.2098765432097,2.0136363636363637,2.1716616716616715,1732.2941176470588,2006.4285714285713
1224,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,8,0.3333333333333333,0.5,0.16666666666666666,0.5,5,5,4,4,4,3,4,5,4,4,4,4,3,49,53,42,0.5833333333333334,0.5824175824175825,0.6,Y,4,Related word,equal,equal,Try to understand the issue,To better understand human behavior,Nothing special,3,neither,Nothing special,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,Nothing,USA,00:15,25-29,M,Right,Y,,Y,,White,1,N,4,4,N,,4.0,,,246991.0,1728142291660,1728142250802,1728143908762,1728142508977,1728142309448,1728142329508,1728142248204,1728143876662,1728142433783,1728144490931,1728144938918,1728144682264,1728145052062,1728144438396,1728142827042,1728143870952,1728142249304,1728142309446,1728142291657,1728144438393,1728142827041,1728142329507,1728142433782,1728142249302,1728143908761,1728142508977,1728144682262,1728145052060,1728144938882,1728145081146,1728144490929,1728143870952,1728143876659,1728142250799,17786,40855,529631,318064,20059,104274,1098,32099,75194,191331,113142,256618,29084,52533,1043910,5707,1495,1728144130798.0,1728142644415.0,1728143876660.0,1728142463041.0,,1728142893969.0,1728144438392.0,1728142827041.0,1728143908761.0,1728142468847.0,,1728143870952.0,976983,-0.05620401011730093,259846,164374.0,164374.0,13409.990476190476,3943.0,0.0,0.0,0.0,3363.0,52092.0,0.0,0.0,0.0,0.0,2407.0,28378.0,0.0,0.0,218613.0,0.0,0.0,1,49,75127.0,2101,2.954099025974026,2.818636363636364,14646.380952380952,12173.6,1.7242424242424244,1.9,5759.6,11083.0
