participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,acc_button_press_food,freq_button_press_food,repetition_button_press_food,acc_button_press_story,freq_button_press_story,repetition_button_press_story,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppress_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,wcg_diff_suppress,wcg_strategy_after_fail,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,total_double_press_count_post,total_double_press_count_pre,free_association_post_stage_start,free_association_pre_stage_start,q_double_press_post_stage_start,q_double_press_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,wcg_practice_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_double_press_post_stage_end,q_double_press_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,wcg_practice_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,te_count_post,te_count_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1282,True,False,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,14,0.5833333333333334,0.6666666666666666,0.5,1.0,7,1to2,Y,7,never,N,USA,11:26,30-34,M,Right,Y,,Y,,White,1,N,5,1,N,5,I just wrote random words,equal,equal,Food,The story,Memory and word association,None,2,7,7,None,I just thought of other things,neither,Nothing. You told me not to think about the story so I didn't. ,1.0,1.0,5.0,5.0,7.0,3.0,7.0,1.0,I didn't really feel any changes. What do you want me to say? ,N,,7.0,,,7,2,7,7,7,6,7,7,2,1,1,7,7,61,68,47,0.7261904761904762,0.7472527472527473,0.6714285714285714,0,1,1707239819487.0,1707239309374.0,1707240008660.0,1707239493431.0,1707240241128.0,1707240289875.0,1707240322849.0,1707240356715.0,1707240449375.0,1707240060986.0,1707240401866.0,1707240023110.0,1707239514398.0,1707239274153.0,1707240008659.0,1707239493430.0,1707240020249.0,1707239506765.0,1707240289873.0,1707240322846.0,1707240356713.0,1707240397884.0,1707240458341.0,1707240241126.0,1707240449373.0,1707240060983.0,1707239800317.0,1707239293582.0,1707239309374.0,1707239493430.0,1707239514398.0,1707239800317.0,1707239819487.0,1707240008659.0,285919,2.77536874960788,2.343002042714319,2781.1911764705883,2300.15,2.1934782608695653,3.0038663027793464,2255.6153846153848,1517.157894736842,0,1,0.12145,0.354083383054343,19170,13420.0,2484.4620253164558,0.17398333333333332,3.0,0.0,0.08756666666666665,1
1283,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,18,0.75,0.8333333333333334,0.6666666666666666,1.0,6,never,Y,6,never,Y,USA,09:16,30-34,M,Right,Y,,Y,,Asian,1,N,4,5,N,5,"I just kept putting in the words that come to my mind, and I tried to think about any positive moments that I have experienced in my life to help me put in more words.",equal,equal,Anything related to food,Anything related to the story,It is trying to determine if the participant can still remember the details about the story after doing an unrelated task.,"Before the story, I did not have much problem playing the first word chain because I was not thinking about anything and I was very focused on the game. After reading the story, it became harder to me to do the second word chain without thinking about the story I just read. I was very engaged with the story that I kept thinking about it while playing the game.",5,5,3,It was a bit easier to suppress food-related thoughts compared to story-related thoughts when playing the word chain game because I was very engaged with the story that it just kept popping in my head while playing the game.,I just tried to think about the positive moments that I had experienced in my life so that I do not get to think about any food-related or story-related thoughts.,both,"I was thinking about the story because it was very engaging and scary. Also, there were some parts in the story that I found confusing to wrap my head around, which is probably why I still kept thinking about the story while playing the game.",5.0,4.0,5.0,6.0,6.0,3.0,2.0,4.0,"After reading the story, I felt anxious and curious because of how the story ended. It became harder for me to think about the positive moments that I had experienced in my life while playing the game because of the story that I just read.",N,,7.0,,none,5,1,4,5,2,7,5,5,3,2,1,5,5,48,50,38,0.5714285714285714,0.5494505494505495,0.5428571428571428,9,3,1707238249884.0,1707237416718.0,1707238435733.0,1707237601470.0,1707238764659.0,1707239013534.0,1707239383042.0,1707239557945.0,1707239880748.0,1707238496269.0,1707239756661.0,1707238448789.0,1707237654837.0,1707237306664.0,1707238435732.0,1707237601469.0,1707238445225.0,1707237633762.0,1707239013532.0,1707239383040.0,1707239557944.0,1707239753887.0,1707239894106.0,1707238764657.0,1707239880746.0,1707238496267.0,1707238226452.0,1707237336356.0,1707237416718.0,1707237601469.0,1707237654837.0,1707238226452.0,1707238249884.0,1707238435732.0,571615,2.5162948162948164,2.8124887690925426,3871.3541666666665,3358.581818181818,3.0030913530913534,3.7404040404040404,3272.5555555555557,2807.4444444444443,9,3,0.0,0.6962593052320564,23432,18771.0,3541.8407079646017,0.4166666666666667,3.0,0.0,0.0,1
1672,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5,7,never,Y,6,1to2,Y,USA,16:29,35-39,F,Right,Y,,Y,,White,1,N,5,6,N,6,I would think of an apartment of a friend and I would list objects in the apartment. ,meaning,sound,food,the story ,ability to restrict thoughts of an emotionally impactful topic (which was the story we read). ,the word chain game felt a lot more stressful after the story because of the strong images that kept coming up . ,7,5,2,I was able to suppress food thoughts mostly but thinking of other topics. Even when I focused on other topics i would still have images from the story come through. ,I would focus on specific topics like the death of abraham lincoln. ,unintentional,"As previously mentioned, I kept having strong almost intrusive images of claire and stuart and their home come to mind as I played the word chain game. I tried hard not to focus on the story but I couldn't . Every word I thought of seemed to somehow relate to the story and it was really alll i could think of. ",7.0,5.0,7.0,6.0,5.0,5.0,5.0,4.0,I felt really stressed while playing the game after the story and I felt like I couldn't think of any new words that were going to be safe words that weren't going to lead me to think about the story. The gay was also difficult because I was trying not to repeat words but I felt like I had already used a lot of them up during the first round of the game. The biggest issue however though was that it felt like my mind when trying to think of words could not help but go to the story and think of words that were in the story. ,N,,6.0,,interesting study- looking forward to looking up that short story. ,6,1,3,7,1,6,6,3,2,4,1,4,5,48,49,39,0.5714285714285714,0.5384615384615384,0.5571428571428572,28,8,1709673138864.0,1709672277185.0,1709673319917.0,1709672457931.0,1709673612252.0,1709673722559.0,1709673898464.0,1709674014109.0,1709674195186.0,1709673403765.0,1709674137040.0,1709673338467.0,1709672495232.0,1709672212800.0,1709673319915.0,1709672457930.0,1709673334048.0,1709672479672.0,1709673722556.0,1709673898462.0,1709674014108.0,1709674134764.0,1709674241939.0,1709673612249.0,1709674195183.0,1709673403761.0,1709673107784.0,1709672240512.0,1709672277185.0,1709672457930.0,1709672495232.0,1709673107784.0,1709673138864.0,1709673319915.0,612552,3.035604143575158,2.8409337979589693,3291.109090909091,3170.245614035088,2.76010101010101,2.1132478632478633,2889.4444444444443,3143.777777777778,28,8,0.029866666666666666,0.47643228237244784,31080,7128.0,3191.909836065574,0.029866666666666666,2.0,0.0,0.0,1
1023,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,never,Y,7,never,Y,USA,10:52,35-39,F,Right,Y,,Y,,White,1,N,3,10,N,6,I just tried to keep thinking of words.  If I got stuck I looked for an item around me and tried to just keep thinking of related words.,meaning,meaning,food,the story,Seeing how often people think of a topic when they're told not to think about it.,I felt it was much harder not to think of the topic I was told not to think of after reading the story.,7,6,4,"It was easier to suppress food related thoughts, especially since I'm not really hungry at the moment.  If I was hungry it would've been harder.  It was very hard to suppress the thoughts about the story since I had just read it.","I didn't really have a strategy, I just tried not to think of it.",unintentional,I would think of a word and it'd remind me of a part of the story I just read and I'd think of what happened in the story involving that word.,6.0,5.0,3.0,6.0,5.0,1.0,3.0,1.0,I just felt it was harder to come up with words after reading the story because I was trying not to think of anything in the story but there were so many words that would make me think of the story.,N,,7.0,,,7,2,6,7,3,7,4,5,2,2,1,3,2,48,51,43,0.5714285714285714,0.5604395604395604,0.6142857142857143,7,4,1707237688875.0,1707237130568.0,1707237871357.0,1707237311278.0,1707238023931.0,1707238102953.0,1707238229697.0,1707238264658.0,1707238400908.0,1707237914493.0,1707238323697.0,1707237880582.0,1707237329998.0,1707237095628.0,1707237871356.0,1707237311277.0,1707237878000.0,1707237323312.0,1707238102952.0,1707238229695.0,1707238264656.0,1707238321135.0,1707238408805.0,1707238023930.0,1707238400907.0,1707237914492.0,1707237670298.0,1707237112061.0,1707237130568.0,1707237311277.0,1707237329998.0,1707237670298.0,1707237688875.0,1707237871356.0,340300,2.481349609672591,2.670564263322884,2806.923076923077,3011.3333333333335,3.1233536029188205,2.871534391534391,2204.153846153846,2878.5555555555557,7,4,1.2351666666666667,0.7017280961741981,18577,12435.0,2811.4962962962964,2.0412833333333333,7.0,0.0002,0.0002,1
1081,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,18,0.75,0.9166666666666666,0.5833333333333334,1.0,7,never,Y,7,never,Y,USA,11:40,40-44,F,Right,Y,,Y,,White,1,N,2,5,N,5,"I just said whatever came to mind. Then when nothing came to mind, I looked around my room and used things I saw. ",meaning,meaning,food,the story I just read,Whether we are affected by what we read so much that we can't put it out of our memory afterwards?,"It was easier not to type fruit than it was to forget what I just read. I mean, i JUST read it. So it was difficult not to think of it. I didn't think of it a lot though surprisingly. ",3,5,4,Food is generic. There are many other words to be used other than food. So I used them. The story was more interesting as well so I think that created some difficulty with not thinking about it. I am more prone to thinking about a murder story than a pineapple. ,Looking around the room I am in for stuff to type when my mind went blank,unintentional,I wasn't focusing on it because I wasn't supposed to. So I put it out of my head as much as I could. ,1.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,"I think the food was an intentionally boring topic so it was easier to put it out of my mind. There are endless things in my room that I can type so when I ran out of things that came to mind naturally, I looked around for things in my eyesight and used those. So it was essentially an endless stream of non-food words. The story was a little different because it was more interesting and more difficult to suppress thoughts of. But it still was not something that came to my thoughts often.",N,,7.0,,,6,2,4,6,5,6,2,1,2,2,1,4,5,41,46,32,0.4880952380952381,0.5054945054945055,0.45714285714285713,11,5,1707236591195.0,1707235860456.0,1707236775927.0,1707236043617.0,1707237062314.0,1707237164034.0,1707237329770.0,1707237410216.0,1707237667339.0,1707236847352.0,1707237603209.0,1707236792337.0,1707236064955.0,1707235795136.0,1707236775924.0,1707236043614.0,1707236789113.0,1707236057568.0,1707237164031.0,1707237329765.0,1707237410212.0,1707237600323.0,1707237677852.0,1707237062309.0,1707237667336.0,1707236847346.0,1707236551933.0,1707235817269.0,1707235860456.0,1707236043614.0,1707236064955.0,1707236551933.0,1707236591195.0,1707236775924.0,486978,2.8512919591764496,2.835593852787529,2715.044117647059,2692.176470588235,2.3615800865800867,2.623400673400673,2179.4166666666665,2645.8888888888887,11,5,0.0,0.7377902207817485,39262,7925.0,2669.780821917808,0.08933333333333333,2.0,0.0,0.08933333333333333,1
1244,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,dontknow,Y,7,never,Y,USA,09:55,45-49,M,Right,Y,,Y,,Black,1,N,4,7,N,6,"Didn't use any particular strategy, l just stuck to the given instructions and wrote the words.",equal,equal,Food,The story l just read,How we react or behave when given specific instructions about a task.,"Before, l had a clear head and it was quite easy playing the word chain game but after reading the story , it was quite because l just couldn't get the story from my head.",7,6,3,"With the first round, there was no story so it was quite easy and straightforward but the second round was much because l just read the story so trying to supress it was quite as it was lingering in my head.","l didn't use any special strategy to suppress food during the task but with the story related thoughts,l tried blanking  out the story out of my head and think about something that happened yesterday and it did helped.",unintentional,"When l was trying to write the words, the story kept rushing back into my head because l was very immersed into the story and not knowing how the story ended also didn't help.l tried hard to forget the story and couldn't control the flashbacks.",7.0,5.0,6.0,7.0,7.0,2.0,1.0,4.0,"Honestly at the beginning of each round it was much easy but as you progress, you start running out of words and that's when different emotions starts setting in.",N,,7.0,,n/a,6,1,7,7,1,7,6,6,7,5,2,7,7,68,69,54,0.8095238095238095,0.7582417582417582,0.7714285714285715,6,2,1707228544970.0,1707226991483.0,1707228726589.0,1707227177579.0,1707229586277.0,1707230089867.0,1707230776198.0,1707231040061.0,1707231428771.0,1707228963019.0,1707231276636.0,1707228785639.0,1707227243289.0,1707226748021.0,1707228726588.0,1707227177578.0,1707228775411.0,1707227211404.0,1707230089866.0,1707230776196.0,1707231040054.0,1707231271424.0,1707231455210.0,1707229586273.0,1707231428770.0,1707228963017.0,1707228442085.0,1707226801232.0,1707226991483.0,1707227177578.0,1707227243289.0,1707228442085.0,1707228544970.0,1707228726588.0,1198796,2.4562878787878786,2.3128679653679654,5857.8387096774195,5814.96875,2.62,2.45021645021645,5238.6,6420.25,6,2,0.9683333333333334,0.6016999759358537,102885,11787.0,5765.287671232877,0.9683333333333334,1.0,0.0,0.0,1
1284,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,7,never,Y,7,never,N,USA,10:07,50-54,F,Right,Y,,Y,,White,1,N,3,8,N,4,I thought of different alphabet letters and things that interest me.,none,none,food,the story,What words come to mind when thinking of certain things.,Different words popped into my mind after reading the story.,3,6,7,Suppressing food related thoughts were harder because I am hungry.,My strategy was to think of things that I like to do to suppress thoughts.,neither,I was able to keep the story out of my mind and focus on the chain words game.,3.0,2.0,6.0,6.0,1.0,1.0,1.0,3.0,My emotions were more sad after the story and playing the word chain game in the second game.,N,,7.0,,,7,1,5,7,5,4,6,1,1,3,1,5,5,46,51,36,0.5476190476190477,0.5604395604395604,0.5142857142857142,0,1,1707238334970.0,1707237229203.0,1707238515347.0,1707237411240.0,1707238876771.0,1707239000026.0,1707239112994.0,1707239172049.0,1707239314058.0,1707238614149.0,1707239238859.0,1707238542866.0,1707237446483.0,1707237167268.0,1707238515346.0,1707237411238.0,1707238536931.0,1707237432943.0,1707239000025.0,1707239112992.0,1707239172048.0,1707239234215.0,1707239327191.0,1707238876769.0,1707239314056.0,1707238614147.0,1707238277571.0,1707237200592.0,1707237229203.0,1707237411238.0,1707237446483.0,1707238277571.0,1707238334970.0,1707238515346.0,831088,2.907567877257318,2.693578872182991,3680.4897959183672,3193.0877192982457,2.792687747035573,3.463400236127509,3708.285714285714,2538.818181818182,0,1,0.0,0.8193585799319383,57399,8864.0,3410.844827586207,0.0,0.0,0.0,0.0,1
1245,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,never,Y,7,never,Y,USA,09:04,20-24,F,Right,Y,,Y,,White,1,N,4,8,N,6,I looked at things around me in my room or I used word associations to find words that were similar to each other,sound,meaning,Food,The story,How easy it is to suppress thoughts of a topic when told to try and not think about it,I found it easier to suppress thoughts of food than to suppress thoughts of the story after reading it,5,5,4,I found it harder to suppress thoughts of the story because it was fresh in my mind and I was picturing the events as I read them,"After I failed a couple times, I just started thinking of a completely different subject (for example, animals) that was unrelated to the topic I was told to suppress",unintentional,"I tried to get the story off my mind but certain words I used (like table, chair, etc) reminded me of scenes in the story",6.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,"Honestly, I didn't notice much change because I just thought of completely random words for both games",N,,7.0,,,7,1,6,7,6,7,4,3,1,3,1,4,5,49,55,40,0.5833333333333334,0.6043956043956044,0.5714285714285714,2,3,1707227494903.0,1707226679844.0,1707227678401.0,1707226862092.0,1707227876342.0,1707228023665.0,1707228159295.0,1707228210312.0,1707228314051.0,1707227736520.0,1707228273415.0,1707227690818.0,1707226887786.0,1707226610579.0,1707227678400.0,1707226862092.0,1707227687524.0,1707226877277.0,1707228023664.0,1707228159294.0,1707228210311.0,1707228271034.0,1707228323064.0,1707227876341.0,1707228314050.0,1707227736518.0,1707227464567.0,1707226637863.0,1707226679844.0,1707226862092.0,1707226887786.0,1707227464567.0,1707227494903.0,1707227678400.0,576781,2.5850300328602214,2.290305680713844,3461.754716981132,3718.918367346939,2.5735238095238095,2.615909090909091,2895.9,2966.0,2,3,0.0,0.7154741425893008,30336,9504.0,3508.6964285714284,0.0,0.0,0.0,0.0,1
1285,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,never,Y,7,never,Y,USA,11:15,40-44,F,Right,Y,,Y,,White,1,N,2,8,N,6,"No strategy, I just looked around the room for something that gave me a word and then thought about words related to that object.",meaning,meaning,Food,The story,"I honestly don't know what parts 1 and 3 are trying to measure besides how difficult it is to suppress thoughts on a given topic.  Part 2 was probably just trying to measure how well one could understand a story with only minimal pieces that are often given out of order on the timeline, and then measuring memory of what was read.",I felt the second game had more words to avoid due to the story covering a wider range of topics than just food like the first game.,6,7,3,"I was able to completely suppress food-related thoughts because there wasn't anything in my immediate space to remind me of them or anything previously mentioned in detail before that game. It was harder to suppress thoughts about the story because I had just read it and also as stated above, I felt there were more items to be avoided from the story than just ""food.""",I just put them out of my mind as best I could and focused on objects that were around me and working off related items to the objects.,unintentional,"I would come to a pause and try to think of the next word and when I couldn't, I would remember that I'm supposed to be suppressing thoughts on the story.  And that would instantly make me think of the story and words I couldn't use.  And I just now realized I gave a bunch of words about camping... and totally didn't realize until right now that even those words were related to the story!  Damn hahah.  I guess I should have pushed the space bar more! ",4.0,7.0,4.0,6.0,6.0,1.0,1.0,1.0,"The changes I felt were thinking about items that related to the story.  I apparently could not get those out of my head.  BUT I also felt like I shouldn't just repeat all of the words I used in the first game.  So I was pretty much scraping the bottom of the barrel for random words, if that makes sense.",N,,7.0,,This was pretty fun and interesting!,6,1,6,7,3,7,4,5,1,2,1,5,5,50,53,40,0.5952380952380952,0.5824175824175825,0.5714285714285714,2,0,1707235008423.0,1707234081898.0,1707235189413.0,1707234263217.0,1707235500957.0,1707235679696.0,1707235861801.0,1707235989808.0,1707236159439.0,1707235272920.0,1707236098038.0,1707235208033.0,1707234310517.0,1707234011378.0,1707235189412.0,1707234263216.0,1707235203043.0,1707234290597.0,1707235679694.0,1707235861798.0,1707235989805.0,1707236091946.0,1707236184185.0,1707235500954.0,1707236159437.0,1707235272917.0,1707234951629.0,1707234039265.0,1707234081898.0,1707234263216.0,1707234310517.0,1707234951629.0,1707235008423.0,1707235189412.0,641112,2.8601180457223934,2.1967161524133036,3479.519230769231,2705.223880597015,2.0087662337662335,2.6594356894752154,3068.625,2710.090909090909,2,0,0.0,0.8047855822129131,56794,10529.0,3023.6356589147285,0.0,0.0,0.0,0.0,1
1286,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2,never,Y,3,never,Y,USA,12:31,45-49,F,Right,Y,,Y,,White,1,Y,3,9,N,7,I just typed the first word that came to mind,none,none,Food,the story I just read,I think it was about if I could keep the story out of my mind while typing or how often the story would come into my mind while doing something else,I felt it was a little harder to keep the story out of my mind.,3,7,6,I think it was harder to forget the story rather than the food because I had just finished reading it,I did not have any strategies.,unintentional,when typing the words I would sometimes think of the story and I wanted to type in the words I was thinking but I didn't I just pressed the space bar twice,5.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,I did not feel any specific changes. I read the story and really liked it when I was typing I would sometimes think of the story because I had just read it.,N,,7.0,,thank you very much for this study,6,1,6,6,4,7,3,4,1,1,1,6,6,48,52,36,0.5714285714285714,0.5714285714285714,0.5142857142857142,5,1,1707239860960.0,1707238721972.0,1707240042670.0,1707238902268.0,1707240358084.0,1707240453754.0,1707240522238.0,1707240584723.0,1707240761282.0,1707240119775.0,1707240690844.0,1707240061340.0,1707238962421.0,1707238632206.0,1707240042667.0,1707238902265.0,1707240057162.0,1707238941638.0,1707240453748.0,1707240522231.0,1707240584718.0,1707240686775.0,1707240783121.0,1707240358078.0,1707240761277.0,1707240119766.0,1707239784255.0,1707238651454.0,1707238721972.0,1707238902265.0,1707238962421.0,1707239784255.0,1707239860960.0,1707240042667.0,821834,2.5543874018957635,2.3000775832862788,3427.0943396226417,3465.673076923077,2.132298136645963,2.338636363636364,4037.0,2978.9,5,1,0.13505,0.6960356376798238,76705,7935.0,3313.6260869565217,0.47995,8.0,0.040799999999999996,0.1026,1
