participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppres_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,volition,volition_explanation,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw_10,tran_prop_10,free_association_post_stage_start,free_association_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1093,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,USA,14:18,30-34,F,Right,Y,,Y,,NativeAmerican,1,Y,5,6,N,4,"I did not use any particular strategies, I just used words based off items in the room I am in.",none,meaning,Food words.,The story I had just read.,Brain processes and word play.,"I was more unsure in the first word chain game vs the second one. It was easier to come up with words in the second, although I ended up using food words.",7,7,5,unintentional,"I wanted to read more and felt like I was picturing the wife's clipped experiences so thoroughly that the word chain game was a bit of a distraction. However, it had my mind rolling and I was able to think of more words easier for the word chain game.",3.0,7.0,7.0,1.0,5.0,2.0,I was motivated to think of new words for the second word chain game.,6.0,,"The initial instructions were a little excessive, maybe shortening them would be easier for the participant on the word chain game.",7,1,5,7,4,7,4,7,5,1,1,3,1,45,0.6428571428571429,1698267439790.0,1698266299986.0,1698268221981.0,1698268355037.0,1698268405457.0,1698268484375.0,1698268767492.0,1698267748748.0,1698268648545.0,1698267633637.0,1698266537173.0,1698267629727.0,1698266491366.0,1698268355035.0,1698268405453.0,1698268484374.0,1698268623384.0,1698268813571.0,1698268221978.0,1698268767489.0,1698267748745.0,1698267409665.0,1698266299986.0,1698266491366.0,1698266537173.0,1698267409665.0,1698267439790.0,1698267629727.0,872492,1.8876950093931224,2.520029137529138,3582.867924528302,3356.6491228070176,1.4214285714285715,2.338311688311688,2388.0,3667.375,0.0,0.7069930928773791,30125,13836.0,3465.6454545454544,0.0,0.0,0.0,0.0,1
1007,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,USA,15:13,30-34,M,Right,Y,,Y,,Black,1,N,2,8,N,7,I just tried to focus on keeping things away from the forbidden topic,equal,equal,Food,The story read earlier in the study,how people can stay away from topics or subjects when told before.,none. just that i could use food now,6,6,6,intentional,i couldnt help thinking about it since i just read it. that also helped me stay away from it while playing the word chain game.,3.0,6.0,6.0,3.0,4.0,1.0,none.,7.0,,none thank you for the opportunity,7,1,5,6,6,7,4,5,1,4,2,5,5,42,0.6,1696967803150.0,1696966885564.0,1696968547125.0,1696968641042.0,1696968669769.0,1696968718521.0,1696968829783.0,1696968173201.0,1696968759834.0,1696968005592.0,1696967082073.0,1696967994215.0,1696967066720.0,1696968641039.0,1696968669764.0,1696968718515.0,1696968754196.0,1696968848136.0,1696968547109.0,1696968829779.0,1696968173195.0,1696967766734.0,1696966885564.0,1696967066720.0,1696967082073.0,1696967766734.0,1696967803150.0,1696967994215.0,684661,1.953514434283665,2.4350009410878974,3603.169811320755,3695.0408163265306,1.5654234654234653,2.9250000000000003,3065.5555555555557,3941.8571428571427,0.0,0.7157252749876757,36416,12718.0,3647.3039215686276,0.0,0.0,0.0,0.0,1
1077,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,16:26,25-29,F,Right,Y,,Y,,White,1,Y,2,8,N,7,Looking at my surroundings and going from there.,none,none,Food,Story,How well you can think of something on the spot but not about a particular category of item,"It was hard to not think about the story, I wanted to know what happens next.",7,7,6,unintentional,I tried to put the text out of my mind while playing the word game but bits and pieces of the story that I was curious about were difficult to not think about in that particular moment.,2.0,5.0,3.0,1.0,1.0,1.0,"The topics that came to mind during the second round of the word game were mostly me wondering where the text came from that I read from, and if it was a book I could follow up and read afterwards. As far as the difficulty of coming up with words it was a little tough at first, but after I looked around and got an idea of where to begin, it was a little easier.",7.0,,"I really liked this study! It was a little challenging, but kind of fun. I look forward to reading that book, it seems really interesting. Thank you for the opportunity to participate!",7,2,7,7,2,7,4,7,1,1,1,3,1,44,0.6285714285714286,1697065865150.0,1697064871724.0,1697066294070.0,1697066392905.0,1697066450506.0,1697066553516.0,1697066845229.0,1697066117321.0,1697066785940.0,1697066049237.0,1697065079809.0,1697066046078.0,1697065054675.0,1697066392904.0,1697066450505.0,1697066553515.0,1697066780756.0,1697067021650.0,1697066294069.0,1697066845228.0,1697066117320.0,1697065821057.0,1697064871724.0,1697065054675.0,1697065079809.0,1697065821057.0,1697065865150.0,1697066046078.0,741248,2.1914990238519647,2.1813760707377727,3478.9615384615386,3891.936170212766,2.1867003367003366,2.9680465367965367,3110.0,2864.875,0.0,0.821690366925401,44093,8139.0,3675.020202020202,0.18860000000000002,2.0,0.0,0.0,1
1160,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,3,0.125,0.08333333333333333,0.16666666666666666,0.0,USA,21:32,45-49,M,Right,Y,,Y,,Black,1,N,1,2,N,3,focus on things around my house,equal,equal,not around food,not around the story that was read,memory ,no differences,3,7,7,both,i just set my mind aside and focus,6.0,2.0,5.0,5.0,6.0,4.0,no different changes,5.0,,no,5,5,5,6,5,4,4,5,6,3,5,6,5,48,0.6857142857142857,1697073196210.0,1697072071385.0,1697073899384.0,1697073981598.0,1697074000729.0,1697074305622.0,1697074447826.0,1697073488461.0,1697074381836.0,1697073386250.0,1697072271166.0,1697073380335.0,1697072253274.0,1697073981597.0,1697074000727.0,1697074305620.0,1697074376921.0,1697074456927.0,1697073899382.0,1697074447825.0,1697073488458.0,1697073085172.0,1697072071385.0,1697072253274.0,1697072271166.0,1697073085172.0,1697073196210.0,1697073380335.0,814006,2.6668349869592105,2.695614468864469,4383.261904761905,4435.756097560976,2.6727272727272724,2.212121212121212,4648.333333333333,7045.25,16.177516666666666,-0.22462139376762943,111038,12347.0,4409.192771084337,17.231983333333336,59.0,3.8825,5.401283333333334,1
1161,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,14,0.5833333333333334,0.6666666666666666,0.5,1.0,USA,15:31,35-39,M,Left,Y,,Y,,White,1,N,4,5,N,5,"I simply tried to think of a word, and then come up with a word related to it, and so on and so forth.",equal,equal,Food,The story,People's ability to think about a specific topic and avoid others,It was hard to not think of words relating to the story after investing time into reading it,5,7,5,unintentional,"Even though I tried not to, elements of the story began coming into my mind.",4.0,5.0,5.0,2.0,1.0,1.0,"The first word chain game was much easier than the first, because you did not have to read a long story and then try to come up with words unrelated to it.",7.0,,N/A,7,6,6,5,7,5,5,5,5,7,7,6,7,58,0.8285714285714286,1698268908011.0,1698268487785.0,1698269287410.0,1698269353481.0,1698269383069.0,1698269409900.0,1698269522511.0,1698269127893.0,1698269474836.0,1698269093280.0,1698268676942.0,1698269090665.0,1698268669778.0,1698269353480.0,1698269383068.0,1698269409899.0,1698269469261.0,1698269530779.0,1698269287408.0,1698269522509.0,1698269127891.0,1698268892362.0,1698268487785.0,1698268669778.0,1698268676942.0,1698268892362.0,1698268908011.0,1698269090665.0,215420,2.7154746873496873,2.460303500846979,2282.6875,3032.7166666666667,2.35719696969697,2.07995337995338,1970.8666666666666,2255.230769230769,0.0,0.3824570121126214,15649,9263.0,2604.1285714285714,0.5986999999999999,2.0,0.0,0.0,1
1008,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,19,0.7916666666666666,0.6666666666666666,0.9166666666666666,1.0,USA,09:13,40-44,F,Right,Y,,Y,,Black,1,N,4,1,N,6,Just tried to tie as many of the same things together.,meaning,meaning,Food,Memories about story just read.,Not sure.,I felt more restricted when playing the second time,6,6,5,unintentional,I did my best to keep it out of my mind but it just kept popping into my head.,5.0,6.0,5.0,2.0,3.0,4.0,I kept the same pattern where I just tried to keep the topics about food and the story out of my head.,7.0,,Thanks! Interesting.,6,1,6,6,3,7,6,6,1,1,1,5,2,41,0.5857142857142857,1696867248473.0,1696866429553.0,1696867755730.0,1696867854563.0,1696867888852.0,1696867930803.0,1696868059279.0,1696867526729.0,1696868008038.0,1696867434098.0,1696866620569.0,1696867430312.0,1696866612358.0,1696867854562.0,1696867888850.0,1696867930801.0,1696868003120.0,1696868070374.0,1696867755726.0,1696868059276.0,1696867526726.0,1696867217196.0,1696866429553.0,1696866612358.0,1696866620569.0,1696867217196.0,1696867248473.0,1696867430312.0,596627,1.9767596600929935,2.1866996495567927,3134.344827586207,2811.507692307692,1.8153846153846156,1.4363636363636363,2075.0714285714284,3303.8888888888887,0.0,0.8269438048284491,31277,8806.0,2963.7398373983738,0.0,0.0,0.0,0.0,1
1162,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,USA,10:10,60-64,F,Right,Y,,Y,,White,1,N,5,10,N,7,I would let a word pop in my head and then type words that seemed to follow it.,meaning,meaning,food,the story,I guess it was to see if we can avoid certain words when instructed to do so or if that plants them in our heads.,It was easier to avoid food words than words about the story.,7,7,5,unintentional,I was trying to come up with words related to each other but that weren't mentioned in the story. This was difficult because the story covered so much ground.,2.0,6.0,7.0,2.0,1.0,1.0,It was just more difficult to avoid words associated with the story because I guess I was still thinking about it.,6.0,,"I think the word chain game means that you think of a word and then list another word associated with it and so on. It might help to explain that a little more, especially if that isn't how it is supposed to work. For instance, I didn't know if it would be okay to use proper names and such.",6,1,5,7,3,7,7,6,1,1,1,5,1,42,0.6,1696863354630.0,1696862359627.0,1696863752286.0,1696863873089.0,1696863914273.0,1696863966908.0,1696864272540.0,1696863591467.0,1696864219185.0,1696863542208.0,1696862548929.0,1696863537504.0,1696862542117.0,1696863873088.0,1696863914272.0,1696863966907.0,1696864215416.0,1696864387488.0,1696863752285.0,1696864272538.0,1696863591465.0,1696863315444.0,1696862359627.0,1696862542117.0,1696862548929.0,1696863315444.0,1696863354630.0,1696863537504.0,766515,2.3064263627528936,2.5880987513638836,3731.714285714286,3317.490909090909,2.255809523809524,3.982129917184265,2928.7,3238.5,0.0,0.46449660867067605,39186,15503.0,3512.653846153846,0.0,0.0,0.0,0.0,1
1163,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,10,0.4166666666666667,0.5,0.3333333333333333,1.0,USA,15:30,25-29,F,Right,Y,,Y,,White,1,N,4,2,N,4,naming things aroung me ,equal,equal,food,story,memory,trying to not think about story,3,5,3,unintentional,i wsn't trying to think about the story,3.0,4.0,3.0,5.0,4.0,4.0,i felt bored and tired,7.0,,,5,3,2,4,3,3,5,3,5,5,5,3,5,40,0.5714285714285714,1696630730667.0,1696629751226.0,1696631291605.0,1696631326461.0,1696631344495.0,1696631364856.0,1696631441560.0,1696631169600.0,1696631406119.0,1696631136854.0,1696629939950.0,1696630910796.0,1696629932673.0,1696631326460.0,1696631344493.0,1696631364855.0,1696631402110.0,1696631447858.0,1696631291603.0,1696631441558.0,1696631169596.0,1696630289458.0,1696629751226.0,1696629932673.0,1696629939950.0,1696630289458.0,1696630730667.0,1696630910796.0,349508,2.2914236706689537,2.440968801313629,3159.3508771929824,2554.8732394366198,2.4216783216783218,2.572222222222222,1808.2142857142858,2542.2,12.055216666666666,0.3837980281983163,441209,72781.0,2824.0546875,12.055216666666666,4.0,0.0,8.192450000000001,1
1164,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,USA,09:42,50-54,M,Right,Y,,Y,,Black,1,N,4,7,N,5,tried to use words that rhymed,sound,sound,Nature,Word,Exposure,The word chain was more engaging,5,5,5,neither,I didn't reflect on the passage. The words came out of random,4.0,6.0,4.0,6.0,5.0,5.0,Engaging,7.0,,None,5,6,6,7,6,4,6,4,5,7,4,4,6,54,0.7714285714285715,1698330841419.0,1698329350010.0,1698331184441.0,1698331254682.0,1698331283547.0,1698331331682.0,1698331420367.0,1698331075356.0,1698331356659.0,1698331027872.0,1698329553147.0,1698331023602.0,1698329531239.0,1698331254681.0,1698331283545.0,1698331331681.0,1698331354153.0,1698331434857.0,1698331184439.0,1698331420366.0,1698331075353.0,1698330743826.0,1698329350010.0,1698329531239.0,1698329553147.0,1698330743826.0,1698330841419.0,1698331023602.0,1190679,1.9664502164502164,2.9484583227230288,3875.595744680851,4529.925,1.5714285714285714,3.835930735930736,3393.5,3623.5,3.9463500000000002,0.14210384593239672,97593,27424.0,4176.436781609195,11.292033333333334,8.0,3.73335,3.9224166666666664,1
1009,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,USA,11:16,60-64,F,Right,Y,,Y,,White,1,N,4,10,N,2,Words familar and important to me.,none,none,Food,Anything from the story.,Memory,The words that were to be avoided were different.,3,7,5,unintentional,"Memories of my eighteen year old son who drowned last year. He went home to be with the Lord, unexpectedly, but he had believed on Jesus Christ as his Lord and Saviour, so I know I'll see him again someday. (John3:16 AV1611)",7.0,7.0,4.0,3.0,1.0,7.0,"Since the story was about a young girl who drowned, I naturally thought of my Joshua.",7.0,,"No comments, but Thanks~+~for asking!",5,1,4,7,4,5,4,6,2,3,1,2,1,38,0.5428571428571428,1696863572454.0,1696862434104.0,1696864120489.0,1696864272529.0,1696864343484.0,1696864497834.0,1696864657953.0,1696863858103.0,1696864595570.0,1696863765085.0,1696862634994.0,1696863755005.0,1696862616496.0,1696864272525.0,1696864343480.0,1696864497828.0,1696864593293.0,1696864691628.0,1696864120483.0,1696864657947.0,1696863858091.0,1696863542433.0,1696862434104.0,1696862616496.0,1696862634994.0,1696863542433.0,1696863572454.0,1696863755005.0,907439,2.861767565767566,2.4582154882154885,7300.28,6076.7,3.1136363636363638,1.775,6192.5,6759.0,0.0,0.6635950587588577,30021,30487.0,6632.872727272727,0.0,0.0,0.0,0.0,1
1010,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,18:41,55-59,F,Right,Y,,Y,,MORE,1,N,2,9,N,3,I typed the first word that came to mind,none,none,Food,The story I just read,memory,It was difficult to not think about the things I was told not to think about.,7,7,7,unintentional,The text was so interesting that I found myself unconsciously reflecting back on it.,7.0,5.0,7.0,1.0,1.0,1.0,I wanted to know what happened next but focused on the word chain game instead.,7.0,,Interesting survey!,7,1,7,7,2,7,7,1,1,1,1,1,1,40,0.5714285714285714,1696631166229.0,1696630162535.0,1696631722422.0,1696631828655.0,1696631886009.0,1696631955979.0,1696632129689.0,1696631446419.0,1696632059743.0,1696631354739.0,1696630354432.0,1696631348549.0,1696630344419.0,1696631828653.0,1696631886006.0,1696631955976.0,1696632052688.0,1696632145367.0,1696631722419.0,1696632129687.0,1696631446413.0,1696631120155.0,1696630162535.0,1696630344419.0,1696630354432.0,1696631120155.0,1696631166229.0,1696631348549.0,765723,2.352051282051282,2.3385281385281385,6286.0344827586205,6061.833333333333,1.86,1.5333333333333332,5706.4,8230.666666666666,0.0,0.760624957143513,46074,13398.0,6172.033898305085,0.0,0.0,0.0,0.0,1
1011,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,USA,18:08,20-24,NEITHER,Right,Y,,Y,,White,1,N,2,10,N,5,"I thought about what i was doing before the study (what I was reading about, what I was talking about, etc.)",meaning,meaning,food,the story,how much people can suppress thoughts when exposed to a topic,relief after reading the text because I could include words about food,3,6,6,unintentional,"Swift was river-related, but after that I tried to stray further away into thoughts about my current condition and what I did today",2.0,4.0,4.0,1.0,4.0,5.0,"Again, I was just glad I could talk about how hungry I was.",6.0,,,4,3,2,6,5,7,4,6,2,2,1,1,1,37,0.5285714285714286,1696629461830.0,1696628926278.0,1696629834599.0,1696629913995.0,1696629951081.0,1696630014717.0,1696630133376.0,1696629693613.0,1696630082288.0,1696629645368.0,1696629111713.0,1696629642500.0,1696629106376.0,1696629913992.0,1696629951079.0,1696630014715.0,1696630079703.0,1696630148205.0,1696629834596.0,1696630133373.0,1696629693609.0,1696629442321.0,1696628926278.0,1696629106376.0,1696629111713.0,1696629442321.0,1696629461830.0,1696629642500.0,330608,3.2494581024727083,2.6148116808220614,2616.710144927536,2045.0454545454545,3.9324317711274235,2.771428571428572,1714.2,1833.9333333333334,0.0,0.7337990259771624,19509,14424.0,2296.2866242038217,0.25425000000000003,3.0,0.0,0.0,1
1012,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,USA,18:03,20-24,F,Right,Y,,Y,,White,1,N,4,1,N,6,Thinking of objects around me and activities I've engaged in recently.,equal,equal,Food,The story,Creativity and ability to think when trying not to think about something specific.,I felt the second round was harder because I was still thinking about the story,6,7,4,unintentional,"When trying to think of words to type, I kept thinking of words related to the story without meaning to.",4.0,6.0,6.0,2.0,2.0,2.0,Changes in the words that did come to mind and an increase in difficulty in trying to come up with new words.,7.0,,,6,2,6,7,3,6,5,4,2,5,3,2,2,46,0.6571428571428571,1696629175584.0,1696628560622.0,1696629592708.0,1696629677603.0,1696629708995.0,1696629739774.0,1696629843676.0,1696629433436.0,1696629800142.0,1696629362935.0,1696628746680.0,1696629359037.0,1696628740669.0,1696629677602.0,1696629708992.0,1696629739773.0,1696629796487.0,1696629847729.0,1696629592705.0,1696629843674.0,1696629433432.0,1696629153349.0,1696628560622.0,1696628740669.0,1696628746680.0,1696629153349.0,1696629175584.0,1696629359037.0,406669,3.5675723293269876,2.6852656434474613,3217.1403508771928,3213.785714285714,4.392727272727273,3.7300275482093666,2588.909090909091,2707.6363636363635,0.0,0.7210188938862245,22235,13431.0,3215.477876106195,0.0,0.0,0.0,0.0,1
1165,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,18,0.75,0.75,0.75,0.5,USA,14:12,35-39,F,Right,Y,,Y,,MORE,1,N,4,10,N,7,looked around the room,meaning,meaning,food,anything related to the story,how much we pay attention to the story we are reading,N/A,7,6,3,both,I was trying not to think about the story but the words kept on popping into my head. Avoiding them was hard.,1.0,3.0,1.0,1.0,1.0,1.0,felt the same the whole study.,7.0,,,7,2,6,6,1,7,4,7,1,4,1,3,1,45,0.6428571428571429,1696960991056.0,1696960147460.0,1696961412981.0,1696961465680.0,1696961485806.0,1696961518713.0,1696961614861.0,1696961232859.0,1696961555896.0,1696961179180.0,1696960393524.0,1696961171715.0,1696960381856.0,1696961465679.0,1696961485804.0,1696961518712.0,1696961551993.0,1696961619346.0,1696961412979.0,1696961614860.0,1696961232857.0,1696960970003.0,1696960147460.0,1696960381856.0,1696960393524.0,1696960970003.0,1696960991056.0,1696961171715.0,576479,3.299068395372743,3.2241096903096906,2656.205882352941,4687.4,4.120125164690382,2.947998430141287,2111.769230769231,2031.4285714285713,2.2768,0.7294121476319437,21053,113041.0,3516.8813559322034,2.2768,4.0,0.7726000000000001,2.2768,1
1013,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,20,0.8333333333333334,0.75,0.9166666666666666,1.0,USA,17:26,40-44,F,Left,Y,,Y,,White,1,N,5,8,N,7,"no specific strategy, just think.",meaning,meaning,food,story,no idea,no difference,4,4,4,unintentional,i would be triggered by a word to think of something in the story. I was not thinking independently about  story.,1.0,3.0,1.0,1.0,1.0,1.0,I did not really feel changes. ,7.0,,,5,1,5,7,4,7,2,3,1,1,1,1,1,33,0.4714285714285714,1696630586610.0,1696629906400.0,1696631013710.0,1696631068965.0,1696631084272.0,1696631121328.0,1696631218880.0,1696630821603.0,1696631160311.0,1696630771069.0,1696630093403.0,1696630768316.0,1696630087095.0,1696631068963.0,1696631084267.0,1696631121326.0,1696631157045.0,1696631224711.0,1696631013707.0,1696631218878.0,1696630821600.0,1696630557810.0,1696629906400.0,1696630087095.0,1696630093403.0,1696630557810.0,1696630586610.0,1696630768316.0,464407,2.0634680134680137,2.194070711896799,2162.059523809524,2257.3875,1.2454545454545454,2.224625850340136,2226.5833333333335,2116.214285714286,0.0,0.693511869779103,28800,8917.0,2208.560975609756,0.0,0.0,0.0,0.0,1
1166,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,6,0.25,0.25,0.25,0.5,USA,15:35,50-54,F,Right,N,bangla,Y,,Asian,1,N,5,10,N,7,focus,meaning,equal,leanth,focus,understanding,nothing but treat,7,7,7,both,understanding and getting,7.0,6.0,5.0,6.0,6.0,6.0,great focus,7.0,,nice,4,4,3,3,6,2,5,5,5,4,6,4,6,41,0.5857142857142857,1696965877476.0,1696965426647.0,1696966214441.0,1696966285913.0,1696966344828.0,1696966367122.0,1696966472554.0,1696966104748.0,1696966398530.0,1696966071999.0,1696965767522.0,1696966067371.0,1696965763093.0,1696966285912.0,1696966344826.0,1696966367120.0,1696966392503.0,1696966488898.0,1696966214439.0,1696966472551.0,1696966104746.0,1696965863665.0,1696965426647.0,1696965763093.0,1696965767522.0,1696965863665.0,1696965877476.0,1696966067371.0,96143,2.2125,1.657142857142857,10549.333333333334,22428.466666666667,1.72,1.5999999999999999,4753.5,9280.333333333334,1.76755,-0.10736777002188178,13811,221899.0,15948.939393939394,7.476766666666666,4.0,0.3005833333333333,1.76755,1
1167,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,18,0.75,1.0,0.5,0.5,USA,18:01,30-34,F,Right,Y,,Y,,White,1,N,1,1,N,4,i just was random,equal,equal,food,the story,im not sure,nothing ,3,7,7,unintentional,i just tried to ignore it,1.0,3.0,4.0,1.0,1.0,2.0,it wasnt any different,7.0,,,4,1,4,4,5,4,6,4,1,1,1,1,1,30,0.42857142857142855,1696632812847.0,1696630798147.0,1696633166693.0,1696633200883.0,1696633216644.0,1696633240699.0,1696633316347.0,1696633030749.0,1696633279423.0,1696632995912.0,1696631045661.0,1696632993500.0,1696631040787.0,1696633200882.0,1696633216641.0,1696633240697.0,1696633277169.0,1696633319449.0,1696633166690.0,1696633316346.0,1696633030745.0,1696632796292.0,1696630798147.0,1696631040787.0,1696631045661.0,1696632796292.0,1696632812847.0,1696632993500.0,1750631,1.8451400800457405,2.105792757966671,2695.805970149254,8366.034482758621,1.45,3.0237207237207238,2920.7,4454.5,19.055566666666667,0.48524299540793314,16555,81992.0,4408.6875,35.102266666666665,7.0,19.055566666666667,19.055566666666667,1
1014,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,USA,14:46,40-44,M,Left,Y,,Y,,White,1,N,4,5,N,7,just keeping the disallowed topics from my mind,none,sound,food,the story,not sure,afterward there was more of an ominous feeling,7,7,7,both,lingering curiosity about how the events played out,5.0,3.0,4.0,1.0,1.0,5.0,"just a different mindset than earlier, more severe, due to the dramatic content of the text",7.0,,,7,1,7,7,1,7,7,4,1,3,3,5,4,47,0.6714285714285714,1696963096098.0,1696962556583.0,1696963464715.0,1696963517555.0,1696963537125.0,1696963562817.0,1696963648933.0,1696963318421.0,1696963614229.0,1696963279952.0,1696962744612.0,1696963276291.0,1696962738297.0,1696963517554.0,1696963537124.0,1696963562816.0,1696963611907.0,1696963652254.0,1696963464714.0,1696963648932.0,1696963318420.0,1696963079461.0,1696962556583.0,1696962738297.0,1696962744612.0,1696963079461.0,1696963096098.0,1696963276291.0,334849,1.9490225028001222,2.1404734204816243,2649.573529411765,3303.418181818182,2.41601084603802,2.1962170955338656,1770.8125,2134.785714285714,0.0,0.5622022396867887,16637,10329.0,2941.9430894308944,0.0,0.0,0.0,0.0,1
1015,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,USA,16:29,40-44,F,Right,Y,,Y,,White,1,N,4,9,N,5,"Tried not to think about food, as instructed; tried not to think about the story, as instructed. Tried not to link words together in any coherent way, but rather just used what popped into my head.",none,none,food,the story I read previously,"ability to avoid reference to suggestion, especially after exposure to emotional content...","First, I made a couple of food references right off. Wasn't really intentional, but I thought it was funny. I was trying pretty hard not to think about the story. I allowed myself a couple of ""funnies"" to slip in this time (poodle, noodle, doodle, for anyone who gets the reference).",4,6,6,unintentional,"I sometimes wrote a word that caused me to unintentionally think of the story, for instance, ""darkness."" When I typed this, I thought, ""Oh, the story was pretty dark. That one might be too close.""",4.0,3.0,3.0,1.0,1.0,1.0,"I thought it was easier, in a way, to ""not think of the story"" than it was to ""not think of food,"" because the story is a more abstract entity. A foodstuff is obviously a foodstuff. It was easier for me to not write ""Claire"" than it was to not write ""melon.""",7.0,,"I wonder if there are bits missing to the story, or whether the whole story was presented. I plan to check into it, because I'd like to know the rest. ",6,2,6,7,4,5,5,3,2,2,1,1,1,39,0.5571428571428572,1696630499380.0,1696629674976.0,1696630902621.0,1696631056565.0,1696631130808.0,1696631233619.0,1696631389480.0,1696630752454.0,1696631349116.0,1696630687212.0,1696629867015.0,1696630683454.0,1696629858327.0,1696631056564.0,1696631130807.0,1696631233618.0,1696631346102.0,1696631458263.0,1696630902620.0,1696631389480.0,1696630752453.0,1696630474377.0,1696629674976.0,1696629858327.0,1696629867015.0,1696630474377.0,1696630499380.0,1696630683454.0,607362,1.8111052213093028,2.259448481625901,3286.3035714285716,2657.1739130434785,1.7242424242424244,2.6666666666666665,3081.3333333333335,2299.5384615384614,0.0,0.6346500577080653,25003,8357.0,2939.024,0.0,0.0,0.0,0.0,1
