participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,triangle_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_interference,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,complete,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_geometry_testing_stage_start,interference_geometry_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_geometry_testing_stage_end,interference_geometry_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_geometry_testing_time,interference_geometry_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_geometry_testing0_task_start,interference_geometry_training0_task_start,interference_geometry_training1_task_start,interference_geometry_training10_task_start,interference_geometry_training11_task_start,interference_geometry_training12_task_start,interference_geometry_training13_task_start,interference_geometry_training14_task_start,interference_geometry_training15_task_start,interference_geometry_training16_task_start,interference_geometry_training17_task_start,interference_geometry_training18_task_start,interference_geometry_training19_task_start,interference_geometry_training2_task_start,interference_geometry_training20_task_start,interference_geometry_training21_task_start,interference_geometry_training22_task_start,interference_geometry_training23_task_start,interference_geometry_training24_task_start,interference_geometry_training25_task_start,interference_geometry_training3_task_start,interference_geometry_training4_task_start,interference_geometry_training5_task_start,interference_geometry_training6_task_start,interference_geometry_training7_task_start,interference_geometry_training8_task_start,interference_geometry_training9_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_geometry_testing0_task_end,interference_geometry_training0_task_end,interference_geometry_training1_task_end,interference_geometry_training10_task_end,interference_geometry_training11_task_end,interference_geometry_training12_task_end,interference_geometry_training13_task_end,interference_geometry_training14_task_end,interference_geometry_training15_task_end,interference_geometry_training16_task_end,interference_geometry_training17_task_end,interference_geometry_training18_task_end,interference_geometry_training19_task_end,interference_geometry_training2_task_end,interference_geometry_training20_task_end,interference_geometry_training21_task_end,interference_geometry_training22_task_end,interference_geometry_training23_task_end,interference_geometry_training24_task_end,interference_geometry_training25_task_end,interference_geometry_training3_task_end,interference_geometry_training4_task_end,interference_geometry_training5_task_end,interference_geometry_training6_task_end,interference_geometry_training7_task_end,interference_geometry_training8_task_end,interference_geometry_training9_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_complete,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_geometry_testing,time_away_interference_geometry_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,answer,correct_answer,answered_correct,answer_time
1391,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,7,1,7,7,6,1,1,1,1,1,1,2,2,32,38,28,0.38095238095238093,0.4175824175824176,0.4,N,1,I just started with the first word that came to mind and let it naturally flow.,none,none,It was fine. I didn't have any issues with it.,"I'm not sure, to be honest. I always feel there is a deeper purpose.","I didn't really feel any differences. Maybe a tiny bit darker at times, but that's all.",2,unintentional,"Mostly, the story didn't cross my mind much after. There were a brief few seconds here and there where a brief portion of the story would flash across my mind.",1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,"There were a few seconds where it was a bit ""darker"" or ""heavier"" after the story, but mostly, there weren't any real differences.",USA,14:58,35-39,F,Right,Y,,Y,,White,1,N,1,8,N,,7.0,,,0.0,,1716315841079.0,1716315835486.0,1716317061459.0,1716316020012.0,1716315854332.0,1716315866949.0,1716315833403.0,1716317035457.0,1716315895182.0,1716317324464.0,1716317915834.0,1716317651606.0,1716317969692.0,1716317264611.0,1716316223355.0,1716315833670.0,1716315854330,1716315841072,1716317264603,1716316223353,1716315866945,1716315895179,1716315833668,1716317061458,1716316020010,1716317651597,1716317969685,1716317915801,1716317979288,1716317324458,1716317035453,1716315835479,13251,5586,203144,203341,12613,28230,265,26001,124828,327133,53851,264195,9596,59847,812098,1809,1716317084481.0,1716316042666.0,1716317035457.0,1716315922710.0,1716315954067.0,,,,,,,,,,,1716315990278.0,,,,,,,,,,,,,,1716316234788.0,1716317264603.0,1716316223351.0,1716317061457.0,1716315948712.0,1716315980067.0,,,,,,,,,,,1716316016277.0,,,,,,,,,,,,,,1716317035453.0,800665,0.8023464390895517,49028,7055.0,6021.0,2472.334235074627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10808.0,2.976081141081141,2.600497305724579,2249.8625,2694.805970149254,3.523787878787879,2.4138257575757573,2458.9166666666665,2480.75,5,6.0,False,5332.0
1392,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,1,4,6,6,3,4,5,3,1,1,3,4,41,47,34,0.4880952380952381,0.5164835164835165,0.4857142857142857,N,5,I closed my eyes and imagined a screen in which words popped up.  ,sound,equal,"It was fine, but like the practice version, I think I might have forgotten some.",Perceptiveness?,"After reading the story, I feel like the words came to me faster than the previous game.",3,dontknow,"I don't recall involving the story in the second word chain game.  But I might have done it unintentionally.  I don't exactly recall the words I even used in the second game, I just typed as they came along.",1.0,2.0,2.0,1.0,1.0,7.0,1.0,5.0,1.0,"As stated previously, the words seemed to come to me easier the second time around.  I also didn't realize until I answered the question above that, yes, it was less boring to do the word chain game the second time around.",USA,06:27,45-49,F,Right,Y,,Y,,Asian,1,N,4,3,N,,7.0,,Very interesting study.  I definitely would be interested to know what the study is trying to achieve.,0.0,,1716296303105.0,1716296297289.0,1716297276071.0,1716296474234.0,1716296309160.0,1716296325129.0,1716296295869.0,1716297250064.0,1716296372093.0,1716297537443.0,1716298005682.0,1716297721734.0,1716298058297.0,1716297472180.0,1716296674756.0,1716296296009.0,1716296309159,1716296303103,1716297472177,1716296674754,1716296325129,1716296372092,1716296296008,1716297276070,1716296474232,1716297721733,1716298058295,1716298005671,1716298091891,1716297537440,1716297250062,1716296297287,6054,5814,196106,200520,15969,46963,139,26006,102139,184290,52613,283937,33594,65260,575306,1278,1716297288450.0,1716296492985.0,1716297250064.0,1716296390809.0,1716296418812.0,,,,,,,,,,,1716296446358.0,,,,,,,,,,,,,,1716296686018.0,1716297472176.0,1716296674753.0,1716297276070.0,1716296416811.0,1716296444814.0,,,,,,,,,,,1716296472361.0,,,,,,,,,,,,,,1716297250061.0,564043,0.7657751973262077,38389,9088.0,7056.0,3294.513645224172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19223.0,2.3960397160978557,3.0110978539966715,3401.185185185185,3187.842105263158,2.1468253968253967,3.1814312901269424,3135.1111111111113,2673.5454545454545,5,6.0,False,3307.0
1393,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7,1,6,7,4,7,2,6,1,2,1,4,5,49,53,40,0.5833333333333334,0.5824175824175825,0.5714285714285714,N,4,I just opened my mind and wrote words that came to mind.,none,none,I found the obvious triangles then searched for less obvious.,Our memory of what happened in the story.,I tried to do the exact same thing I did during the first version of the game.  Occasionally I thought of a word that I read.,4,unintentional,I was using the same open minded technique to come up with words but the story would come to mind occasionally.  ,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,I wanted to know more about the story but aside from that I didn't really have any different feelings.,USA,09:30,50-54,M,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,,1716296534400.0,1716296530135.0,1716297546652.0,1716296647795.0,1716296538384.0,1716296546493.0,1716296528951.0,1716297520643.0,1716296558157.0,1716297804818.0,1716298238796.0,1716297991775.0,1716298292356.0,1716297748247.0,1716296856534.0,1716296529030.0,1716296538383,1716296534398,1716297748244,1716296856533,1716296546491,1716296558156,1716296529029,1716297546650,1716296647794,1716297991773,1716298292355,1716298238793,1716298304976,1716297804815,1716297520642,1716296530133,3983,4263,201592,208738,8107,11663,78,26007,89637,186955,53559,247018,12620,56568,664108,1103,1716297567659.0,1716296672945.0,1716297520643.0,1716296582114.0,1716296610247.0,,,,,,,,,,,,,,,,,,,,,,,,,1716296869934.0,1716297748244.0,1716296856530.0,1716297546650.0,1716296608120.0,1716296636250.0,,,,,,,,,,,,,,,,,,,,,,,,,1716297520642.0,650708,0.8160880370343063,47017,11234.0,8136.0,4000.6487922705314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9774.0,2.2621031746031743,2.549493918779633,4011.688888888889,3989.608695652174,2.345833333333333,2.1918253968253967,3173.5555555555557,2286.0833333333335,5,6.0,False,2717.0
1394,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7,1,7,6,1,7,7,4,1,3,1,7,7,58,59,44,0.6904761904761905,0.6483516483516484,0.6285714285714286,N,7,Each word I typed was similar to the next or previous one based on its pronunciation,sound,sound,It didn't affect me in any way and I was still able to guess the correct number of triangles,To observe how easy it is for people to recall events after a short distraction.,I didn't really feel any difference.,6,intentional,"Even though I was playing the word chain game, I was still thinking about the story and how it could've ended.",5.0,7.0,7.0,5.0,2.0,1.0,5.0,1.0,1.0,I was mostly interested in the story and found it intriguing.,USA,09:19,50-54,M,Right,Y,,Y,,White,1,N,5,4,N,,7.0,,,0.0,,1716295555196.0,1716295548194.0,1716296722365.0,1716295704134.0,1716295560706.0,1716295574086.0,1716295541385.0,1716296695935.0,1716295599416.0,1716296950894.0,1716297499879.0,1716297130218.0,1716297585709.0,1716296910589.0,1716295898540.0,1716295543474.0,1716295560705,1716295555194,1716296910587,1716295898540,1716295574085,1716295599415,1716295543464,1716296722365,1716295704134,1716297130216,1716297585707,1716297499829,1716297592827,1716296950893,1716296695933,1716295548193,5509,7000,188222,194406,13379,25329,2079,26430,104718,179322,85828,369611,7118,40304,797393,4719,1716296729083.0,1716295717551.0,1716296695935.0,1716295619292.0,1716295647237.0,,,,,,,,,,,1716295675371.0,,,,,,,,,,,,,,1716295914118.0,1716296910587.0,1716295898540.0,1716296722365.0,1716295645662.0,1716295673818.0,,,,,,,,,,,1716295701588.0,,,,,,,,,,,,,,1716296695933.0,781815,0.013928783462275919,33150,30880.0,30880.0,3463.8838802740715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,48065.0,2.389701526543632,2.6790147579693038,3861.191489361702,3066.576271186441,2.34004329004329,3.5283068783068785,2466.5,2857.8,5,6.0,False,3943.0
1395,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,19,0.7916666666666666,0.75,0.8333333333333334,0.5,7,2,7,7,4,7,2,4,3,2,1,5,6,53,57,42,0.6309523809523809,0.6263736263736264,0.6,N,5,I typed words that were related to a concept of thing. ,none,equal,Not good. I was suprised at how many triangles they were compared to what I thought.,I'm not sure. I'm confused.,I understood the words chain game better and it went by smoother the second time.,3,neither,"Once the story was over, the only thing I thought about was coming up with words.  The story didn't linger in my mind.",1.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,I felt like it was easier to come up with words the second time.  Perhaps it had a little to do with reading the story but I think it was more so me understanding the game more the second time around as far as not using the words to form a sentence. ,USA,10:25,35-39,M,Right,Y,,Y,,Black,1,N,1,6,N,,4.0,I was a little confused about the word game at first but understood it later.  It was my fault for not understanding and paying attention to the instructions about not trying to form sentences with the words. ,,575.0,,1716299944655.0,1716299938784.0,1716301756217.0,1716300674498.0,1716300057793.0,1716300199982.0,1716299937346.0,1716301730192.0,1716300214134.0,1716302015246.0,1716302504772.0,1716302230146.0,1716302552400.0,1716301963133.0,1716301048732.0,1716299937442.0,1716300057792,1716299944655,1716301963132,1716301048732,1716300199981,1716300214134,1716299937442,1716301756217,1716300674497,1716302230145,1716302552400,1716302504767,1716302618506,1716302015245,1716301730192,1716299938783,113137,5871,206915,374234,142188,14152,96,26025,460363,214899,47628,274621,66106,52112,681460,1341,1716301779764.0,1716300695018.0,1716301730192.0,1716300234023.0,1716300261832.0,1716300509761.0,1716300536834.0,1716300563954.0,1716300591066.0,1716300618314.0,1716300645530.0,,,,,1716300289208.0,,,,,,,1716300316840.0,1716300344272.0,1716300371488.0,1716300399001.0,1716300426305.0,1716300453761.0,1716300481713.0,1716301063252.0,1716301963132.0,1716301048732.0,1716301756217.0,1716300260052.0,1716300287858.0,1716300535777.0,1716300562860.0,1716300589975.0,1716300617094.0,1716300644318.0,1716300671541.0,,,,,1716300315234.0,,,,,,,1716300342864.0,1716300370284.0,1716300397504.0,1716300425023.0,1716300452325.0,1716300479770.0,1716300507741.0,1716301730192.0,666940,0.8251554590730977,49572,218480.0,9424.0,4970.518964963035,,95588.0,0.0,0.0,0.0,133212.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,1,1,24032.0,2.4813295772854596,2.860064935064935,3005.6065573770493,6935.431372549019,3.8613271754982987,3.333838383838384,2459.4545454545455,2887.6,5,6.0,False,4750.0
1396,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,1,6,7,2,7,5,5,1,4,2,7,7,59,61,45,0.7023809523809523,0.6703296703296703,0.6428571428571429,N,7,"to pick a word and find as many words in the same cateogry, then move on to a separate word and category ",none,none,it was supring and hard to adjust at first ,i believe it is trying to measure how the content of a story may affect cognition in subsequent activities,"I fel that my mind dwelled on the story after reading it, so I had words related to the story come up in the word chain. I also felt tense due to the content of the story ",6,both,"I was thinking about how to figure out where the story is from, and if the researchers would reveal what the name of the story was or if I would have to look for it myself. I found myself curious about the murder and who did it. When trying to focus on the word game, I found that the story popped up unintentionally, leading to words in the story showing up in the word chain. ",6.0,6.0,4.0,6.0,7.0,2.0,1.0,1.0,1.0,"I felt more tense internally, and I feel that the tension came from the story. I felt more scattered, and it felt like I was jumping from category to category during the word chain game. ",USA,08:11,20-24,F,Left,Y,,Y,,Asian,1,N,4,8,N,,7.0,,,0.0,,1716295260734.0,1716295257338.0,1716296209173.0,1716295453063.0,1716295348133.0,1716295355276.0,1716295255815.0,1716296183143.0,1716295365636.0,1716296476176.0,1716297073041.0,1716296668378.0,1716297120089.0,1716296412983.0,1716295668543.0,1716295255973.0,1716295348131,1716295260732,1716296412980,1716295668542,1716295355275,1716295365635,1716295255972,1716296209172,1716295453062,1716296668374,1716297120087,1716297073036,1716297134769,1716296476172,1716296183141,1716295257337,87397,3394,203807,215479,7142,10359,157,26029,87426,192198,47046,404658,14680,63189,514598,1364,1716296230665.0,1716295487903.0,1716296183143.0,1716295397233.0,1716295425192.0,,,,,,,,,,,,,,,,,,,,,,,,,1716295694914.0,1716296412980.0,1716295668541.0,1716296209172.0,1716295423237.0,1716295451198.0,,,,,,,,,,,,,,,,,,,,,,,,,1716296183141.0,488227,0.6316811683058118,47524,12013.0,12013.0,2594.4691564840364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12462.0,2.9276686445329116,2.5764426794612754,3089.322033898305,2099.6162790697676,2.902428006775833,1.7649989716166186,1789.625,1662.8235294117646,5,6.0,False,3691.0
1397,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,1,7,7,4,4,2,3,2,1,1,6,6,47,51,35,0.5595238095238095,0.5604395604395604,0.5,N,1,Just my memory,meaning,meaning,Good but I almost missed a triangle.,Memory,I didn't feel much different just tried to think of different items.,3,neither,I didn't think of the story during the word chain game.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"I was only trying to avoid words I had used previously, not thinking back to the story at all.",USA,10:27,25-29,F,Right,Y,,Y,,White,1,N,4,1,N,,7.0,,N/a,0.0,,1716299883357.0,1716299879321.0,1716300939941.0,1716300058464.0,1716299905092.0,1716299909442.0,1716299878045.0,1716300913928.0,1716299917200.0,1716301216973.0,1716301670741.0,1716301468416.0,1716301708440.0,1716301157704.0,1716300277112.0,1716299878192.0,1716299905090,1716299883355,1716301157701,1716300277111,1716299909439,1716299917199,1716299878191,1716300939941,1716300058462,1716301468413,1716301708438,1716301670730,1716301722949,1716301216968,1716300913925,1716299879319,21733,4034,217760,218647,4347,7757,146,26013,141262,251440,37697,202314,14509,59264,636813,1127,1716300975821.0,1716300089815.0,1716300913928.0,1716299972080.0,1716300000048.0,,,,,,,,,,,1716300027441.0,,,,,,,,,,,,,,1716300293699.0,1716301157701.0,1716300277110.0,1716300939940.0,1716299998094.0,1716300026060.0,,,,,,,,,,,1716300053465.0,,,,,,,,,,,,,,1716300913925.0,620226,0.6999409101565182,61896,9916.0,9916.0,3159.4338235294117,,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,26409.0,2.325982683982684,2.97233511285095,3565.5882352941176,2753.279411764706,1.58,2.837650531286895,2732.4,2467.2727272727275,6,6.0,True,2480.0
1398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,5,2,6,7,3,6,5,5,1,3,1,6,6,53,56,41,0.6309523809523809,0.6153846153846154,0.5857142857142857,N,5,word association with the previous word and also things that popped into my head from the story,meaning,meaning,it took me longer to count them than I thought it would,I am really not sure,before felt more focuses on things near me and was a little more random. After the words were more from the story and including more intangible words related to feelings,6,both,"I would stray from the story, but then something from the story would suddenly come back into mind",4.0,6.0,4.0,6.0,7.0,6.0,5.0,1.0,1.0,"after, i would have a rapid series of words and then my mind would blank for a moment then there would be more words. It was not that way the first time",USA,13:20,40-44,M,Right,Y,,Y,,White,1,N,3,8,N,,7.0,,,0.0,,1716310570373.0,1716310563352.0,1716311388209.0,1716310664487.0,1716310588350.0,1716310599636.0,1716310556577.0,1716311362190.0,1716310613213.0,1716311640297.0,1716312037209.0,1716311806285.0,1716312080287.0,1716311586157.0,1716310882450.0,1716310556673.0,1716310588348,1716310570371,1716311586155,1716310882449,1716310599635,1716310613212,1716310556671,1716311388208,1716310664486,1716311806281,1716312080284,1716312037203,1716312087583,1716311640291,1716311362189,1716310563351,17975,7019,197946,217962,11285,13576,94,26018,51273,165984,43075,230918,7296,54134,479739,6678,1716311405366.0,1716310701461.0,1716311362190.0,1716310632795.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716310892939.0,1716311586155.0,1716310882449.0,1716311388208.0,1716310658815.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716311362189.0,469250,0.6284254880644873,43177,10643.0,10643.0,2588.917338709677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.0,1,0,11939.0,4.519183332704359,2.8075196359196357,2915.7096774193546,2262.125,5.101406926406926,2.5412042502951593,2130.0,2362.0,6,6.0,True,2826.0
1399,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,19,0.7916666666666666,0.6666666666666666,0.9166666666666666,1.0,6,1,6,7,3,6,2,5,2,1,2,5,7,50,53,38,0.5952380952380952,0.5824175824175825,0.5428571428571428,N,5,"Thought about the story, looked around the room, thought about work",meaning,meaning,Easier,Attention span,Felt easier the second time and could focus for longer,5,unintentional,"I tried to actively not think about the story but I had to! It just stuck in my mind and I found myself using words that I pictured. That was interesting, and hard to stop.",1.0,1.0,6.0,3.0,5.0,6.0,1.0,1.0,1.0,"I felt that it was easier to do the second time. I felt bored by the end and guilty that I kept repeating the same words. I felt more pressure the first time, and less the second as the words came more naturally.",USA,10:17,25-29,M,Right,Y,,Y,,White,1,N,6,9,N,,7.0,,,0.0,,1716299947633.0,1716299927182.0,1716300579549.0,1716300065530.0,1716299984333.0,1716299997147.0,1716299919063.0,1716300553533.0,1716300003485.0,1716300805902.0,1716301071821.0,1716300917248.0,1716301114062.0,1716300767082.0,1716300252353.0,1716299919215.0,1716299984332,1716299947631,1716300767081,1716300252353,1716299997146,1716300003483,1716299919214,1716300579548,1716300065530,1716300917242,1716301114060,1716301071812,1716301122766,1716300805900,1716300553532,1716299927181,36699,20449,187532,186823,12813,6336,151,26015,62045,111340,42239,154564,8704,38818,301179,7966,1716300585318.0,1716300071624.0,1716300553533.0,1716300010988.0,1716300038235.0,,,,,,,,,,,,,,,,,,,,,,,,,1716300258151.0,1716300767081.0,1716300252352.0,1716300579548.0,1716300037004.0,1716300064244.0,,,,,,,,,,,,,,,,,,,,,,,,,1716300553532.0,295381,0.7395505003145457,31786,7582.0,6868.0,1533.964607142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6188.0,2.98683953727432,2.613155902739236,1622.4732142857142,1445.456,3.029930062309925,2.31523397237683,1315.8181818181818,1191.32,6,6.0,True,2148.0
1400,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False,False,True,18,0.75,0.9166666666666666,0.5833333333333334,1.0,7,1,7,7,5,6,6,5,1,1,1,7,7,56,61,42,0.6666666666666666,0.6703296703296703,0.6,N,3,"I used words that related to each other such as animal and goat, kitchen and cooking, bedroom and dresser, etc.",meaning,meaning,Good,Trying to perceive how people can pay attention to a story with doing unrelated tasks in between.,"No difference, I used the same strategy.",5,unintentional,The story kept lingering in my head because it was an intense story. That type of story isn't something that disappears from your mind very quickly.,5.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,The only specific change I felt was emotionally since it was an intense story. I started feeling a little tired and shocked by the story.,USA,10:40,50-54,M,Right,Y,,Y,,White,1,N,1,9,N,,7.0,,,0.0,,1716300241392.0,1716300235256.0,1716301759171.0,1716300855343.0,1716300245653.0,1716300251946.0,1716300233811.0,1716301733145.0,1716300340235.0,1716302001332.0,1716302403974.0,1716302174182.0,1716302448978.0,1716301954892.0,1716301100316.0,1716300233935.0,1716300245652,1716300241391,1716301954891,1716301100315,1716300251945,1716300340235,1716300233934,1716301759170,1716300855343,1716302174180,1716302448977,1716302403971,1716302457010,1716302001330,1716301733144,1716300235255,4260,6135,195720,244972,6292,88289,123,26025,515108,172848,45003,229789,8032,46438,632828,1320,1716301772225.0,1716300917908.0,1716301733145.0,1716300356689.0,1716300384978.0,1716300653777.0,1716300683198.0,1716300710847.0,1716300742302.0,1716300770068.0,1716300797189.0,1716300825290.0,,,,1716300412678.0,,,,,,,1716300441497.0,1716300468636.0,1716300497804.0,1716300534840.0,1716300563222.0,1716300599569.0,1716300626639.0,1716301110675.0,1716301954890.0,1716301100315.0,1716301759170.0,1716300382706.0,1716300411026.0,1716300679792.0,1716300709204.0,1716300736872.0,1716300768308.0,1716300796083.0,1716300823218.0,1716300851319.0,,,,1716300438684.0,,,,,,,1716300467520.0,1716300494642.0,1716300523820.0,1716300560852.0,1716300589258.0,1716300625589.0,1716300652656.0,1716301733144.0,622469,0.7377429759224297,39081,22076.0,9121.0,3499.2123579545455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,64631.0,3.2364378861812932,2.2406261955099165,2853.515625,4144.909090909091,3.6993939393939392,1.6494949494949496,2956.0,3234.0,5,6.0,False,3456.0
